,comb,obj
118,"('PGK', 'FUM', 'MDH')",13.854237288135586
119,"('PGM', 'ENO', 'TPI')",14.796774193548401
120,"('PGM', 'ENO', 'ACONTb')",14.340350877193
121,"('PGM', 'ENO', 'ACONTa')",14.340350877193
122,"('PGM', 'ENO', 'CS')",14.340350877193
123,"('PGM', 'ENO', 'FUM')",14.610852713178343
124,"('PGM', 'ENO', 'MDH')",14.68756218905479
125,"('PGM', 'TPI', 'ACONTb')",14.340350877193007
126,"('PGM', 'TPI', 'ACONTa')",14.340350877193007
127,"('PGM', 'TPI', 'CS')",14.340350877193007
128,"('PGM', 'TPI', 'FUM')",14.610852713178284
129,"('PGM', 'TPI', 'MDH')",14.687562189054713
130,"('PGM', 'ACONTb', 'ACONTa')",14.340350877192979
131,"('PGM', 'ACONTb', 'CS')",14.340350877192979
132,"('PGM', 'ACONTb', 'FUM')",14.340350877192972
133,"('PGM', 'ACONTb', 'MDH')",14.340350877192972
134,"('PGM', 'ACONTa', 'CS')",14.340350877192972
135,"('PGM', 'ACONTa', 'FUM')",14.340350877192972
136,"('PGM', 'ACONTa', 'MDH')",14.340350877192972
137,"('PGM', 'CS', 'FUM')",14.340350877192972
138,"('PGM', 'CS', 'MDH')",14.340350877192972
139,"('PGM', 'FUM', 'MDH')",14.456666666666653
140,"('ENO', 'TPI', 'ACONTb')",14.340350877192984
141,"('ENO', 'TPI', 'ACONTa')",14.340350877192984
142,"('ENO', 'TPI', 'CS')",14.340350877192984
143,"('ENO', 'TPI', 'FUM')",14.610852713178296
144,"('ENO', 'TPI', 'MDH')",14.687562189054722
145,"('ENO', 'ACONTb', 'ACONTa')",14.340350877192979
146,"('ENO', 'ACONTb', 'CS')",14.340350877192979
147,"('ENO', 'ACONTb', 'FUM')",14.340350877192979
148,"('ENO', 'ACONTb', 'MDH')",14.340350877192979
149,"('ENO', 'ACONTa', 'CS')",14.340350877192986
150,"('ENO', 'ACONTa', 'FUM')",14.340350877192986
151,"('ENO', 'ACONTa', 'MDH')",14.340350877192986
152,"('ENO', 'CS', 'FUM')",14.340350877192986
153,"('ENO', 'CS', 'MDH')",14.340350877192986
154,"('ENO', 'FUM', 'MDH')",14.456666666666665
155,"('TPI', 'ACONTb', 'ACONTa')",15.74385964912281
156,"('TPI', 'ACONTb', 'CS')",15.74385964912281
157,"('TPI', 'ACONTb', 'FUM')",15.74385964912281
158,"('TPI', 'ACONTb', 'MDH')",15.74385964912281
159,"('TPI', 'ACONTa', 'CS')",15.743859649122811
160,"('TPI', 'ACONTa', 'FUM')",15.74385964912281
161,"('TPI', 'ACONTa', 'MDH')",15.74385964912281
162,"('TPI', 'CS', 'FUM')",15.74385964912281
163,"('TPI', 'CS', 'MDH')",15.74385964912281
164,"('TPI', 'FUM', 'MDH')",15.873333333333335
165,"('ACONTb', 'ACONTa', 'CS')",16.68163265306122
166,"('ACONTb', 'ACONTa', 'FUM')",16.68163265306122
167,"('ACONTb', 'ACONTa', 'MDH')",16.68163265306122
168,"('ACONTb', 'CS', 'FUM')",16.68163265306122
169,"('ACONTb', 'CS', 'MDH')",16.68163265306122
170,"('ACONTb', 'FUM', 'MDH')",16.68163265306122
171,"('ACONTa', 'CS', 'FUM')",16.681632653061214
172,"('ACONTa', 'CS', 'MDH')",16.681632653061214
173,"('ACONTa', 'FUM', 'MDH')",16.681632653061214
174,"('CS', 'FUM', 'MDH')",16.681632653061214
175,"('GAPD', 'PGK', 'PGM', 'ENO')",14.151612903225768
176,"('GAPD', 'PGK', 'PGM', 'TPI')",1.2649350649350481
177,"('GAPD', 'PGK', 'PGM', 'ACONTb')",13.638596491228096
178,"('GAPD', 'PGK', 'PGM', 'ACONTa')",13.638596491228096
179,"('GAPD', 'PGK', 'PGM', 'CS')",13.638596491228094
180,"('GAPD', 'PGK', 'PGM', 'FUM')",14.151612903225786
181,"('GAPD', 'PGK', 'PGM', 'MDH')",14.151612903225798
182,"('GAPD', 'PGK', 'ENO', 'TPI')",1.2649350649350684
183,"('GAPD', 'PGK', 'ENO', 'ACONTb')",13.638596491228075
184,"('GAPD', 'PGK', 'ENO', 'ACONTa')",13.638596491228075
185,"('GAPD', 'PGK', 'ENO', 'CS')",13.638596491228075
186,"('GAPD', 'PGK', 'ENO', 'FUM')",14.15161290322585
187,"('GAPD', 'PGK', 'ENO', 'MDH')",14.151612903225807
188,"('GAPD', 'PGK', 'TPI', 'ACONTb')",1.264935064935063
189,"('GAPD', 'PGK', 'TPI', 'ACONTa')",1.264935064935063
190,"('GAPD', 'PGK', 'TPI', 'CS')",1.2649350649350637
191,"('GAPD', 'PGK', 'TPI', 'FUM')",1.2649350649350637
192,"('GAPD', 'PGK', 'TPI', 'MDH')",1.2649350649350637
193,"('GAPD', 'PGK', 'ACONTb', 'ACONTa')",13.638596491228071
194,"('GAPD', 'PGK', 'ACONTb', 'CS')",13.638596491228071
195,"('GAPD', 'PGK', 'ACONTb', 'FUM')",13.638596491228071
196,"('GAPD', 'PGK', 'ACONTb', 'MDH')",13.638596491228071
197,"('GAPD', 'PGK', 'ACONTa', 'CS')",13.63859649122807
198,"('GAPD', 'PGK', 'ACONTa', 'FUM')",13.63859649122807
199,"('GAPD', 'PGK', 'ACONTa', 'MDH')",13.63859649122807
200,"('GAPD', 'PGK', 'CS', 'FUM')",13.63859649122807
201,"('GAPD', 'PGK', 'CS', 'MDH')",13.63859649122807
202,"('GAPD', 'PGK', 'FUM', 'MDH')",13.854237288135586
203,"('GAPD', 'PGM', 'ENO', 'TPI')",1.264935064935061
204,"('GAPD', 'PGM', 'ENO', 'ACONTb')",13.638596491228054
205,"('GAPD', 'PGM', 'ENO', 'ACONTa')",13.638596491228054
206,"('GAPD', 'PGM', 'ENO', 'CS')",13.638596491228054
207,"('GAPD', 'PGM', 'ENO', 'FUM')",14.1516129032258
208,"('GAPD', 'PGM', 'ENO', 'MDH')",14.15161290322581
209,"('GAPD', 'PGM', 'TPI', 'ACONTb')",1.264935064935079
210,"('GAPD', 'PGM', 'TPI', 'ACONTa')",1.264935064935079
211,"('GAPD', 'PGM', 'TPI', 'CS')",1.264935064935079
212,"('GAPD', 'PGM', 'TPI', 'FUM')",1.264935064935079
213,"('GAPD', 'PGM', 'TPI', 'MDH')",1.264935064935079
214,"('GAPD', 'PGM', 'ACONTb', 'ACONTa')",13.638596491228057
215,"('GAPD', 'PGM', 'ACONTb', 'CS')",13.638596491228057
216,"('GAPD', 'PGM', 'ACONTb', 'FUM')",13.638596491228057
217,"('GAPD', 'PGM', 'ACONTb', 'MDH')",13.638596491228057
218,"('GAPD', 'PGM', 'ACONTa', 'CS')",13.638596491228057
219,"('GAPD', 'PGM', 'ACONTa', 'FUM')",13.638596491228057
220,"('GAPD', 'PGM', 'ACONTa', 'MDH')",13.638596491228057
221,"('GAPD', 'PGM', 'CS', 'FUM')",13.638596491228057
222,"('GAPD', 'PGM', 'CS', 'MDH')",13.638596491228057
223,"('GAPD', 'PGM', 'FUM', 'MDH')",13.854237288135533
224,"('GAPD', 'ENO', 'TPI', 'ACONTb')",1.2649350649350772
225,"('GAPD', 'ENO', 'TPI', 'ACONTa')",1.2649350649350772
226,"('GAPD', 'ENO', 'TPI', 'CS')",1.2649350649350772
227,"('GAPD', 'ENO', 'TPI', 'FUM')",1.2649350649350772
228,"('GAPD', 'ENO', 'TPI', 'MDH')",1.2649350649350772
229,"('GAPD', 'ENO', 'ACONTb', 'ACONTa')",13.63859649122805
230,"('GAPD', 'ENO', 'ACONTb', 'CS')",13.63859649122805
231,"('GAPD', 'ENO', 'ACONTb', 'FUM')",13.63859649122805
232,"('GAPD', 'ENO', 'ACONTb', 'MDH')",13.63859649122805
233,"('GAPD', 'ENO', 'ACONTa', 'CS')",13.638596491228055
234,"('GAPD', 'ENO', 'ACONTa', 'FUM')",13.638596491228055
235,"('GAPD', 'ENO', 'ACONTa', 'MDH')",13.638596491228055
236,"('GAPD', 'ENO', 'CS', 'FUM')",13.63859649122805
237,"('GAPD', 'ENO', 'CS', 'MDH')",13.63859649122805
238,"('GAPD', 'ENO', 'FUM', 'MDH')",13.85423728813558
239,"('GAPD', 'TPI', 'ACONTb', 'ACONTa')",1.2649350649350712
240,"('GAPD', 'TPI', 'ACONTb', 'CS')",1.2649350649350712
241,"('GAPD', 'TPI', 'ACONTb', 'FUM')",1.2649350649350712
242,"('GAPD', 'TPI', 'ACONTb', 'MDH')",1.2649350649350712
243,"('GAPD', 'TPI', 'ACONTa', 'CS')",1.2649350649350712
244,"('GAPD', 'TPI', 'ACONTa', 'FUM')",1.2649350649350712
245,"('GAPD', 'TPI', 'ACONTa', 'MDH')",1.2649350649350712
246,"('GAPD', 'TPI', 'CS', 'FUM')",1.2649350649350712
247,"('GAPD', 'TPI', 'CS', 'MDH')",1.2649350649350712
248,"('GAPD', 'TPI', 'FUM', 'MDH')",1.2649350649350712
249,"('GAPD', 'ACONTb', 'ACONTa', 'CS')",13.638596491228064
250,"('GAPD', 'ACONTb', 'ACONTa', 'FUM')",13.638596491228064
251,"('GAPD', 'ACONTb', 'ACONTa', 'MDH')",13.638596491228064
252,"('GAPD', 'ACONTb', 'CS', 'FUM')",13.638596491228064
253,"('GAPD', 'ACONTb', 'CS', 'MDH')",13.638596491228064
254,"('GAPD', 'ACONTb', 'FUM', 'MDH')",13.63859649122806
255,"('GAPD', 'ACONTa', 'CS', 'FUM')",13.638596491228062
256,"('GAPD', 'ACONTa', 'CS', 'MDH')",13.638596491228062
257,"('GAPD', 'ACONTa', 'FUM', 'MDH')",13.638596491228062
258,"('GAPD', 'CS', 'FUM', 'MDH')",13.63859649122806
259,"('PGK', 'PGM', 'ENO', 'TPI')",1.2649350649350561
260,"('PGK', 'PGM', 'ENO', 'ACONTb')",13.638596491228057
261,"('PGK', 'PGM', 'ENO', 'ACONTa')",13.638596491228059
262,"('PGK', 'PGM', 'ENO', 'CS')",13.638596491228059
263,"('PGK', 'PGM', 'ENO', 'FUM')",14.15161290322579
264,"('PGK', 'PGM', 'ENO', 'MDH')",14.151612903225812
265,"('PGK', 'PGM', 'TPI', 'ACONTb')",1.2649350649350641
266,"('PGK', 'PGM', 'TPI', 'ACONTa')",1.2649350649350641
267,"('PGK', 'PGM', 'TPI', 'CS')",1.2649350649350641
268,"('PGK', 'PGM', 'TPI', 'FUM')",1.2649350649350641
269,"('PGK', 'PGM', 'TPI', 'MDH')",1.2649350649350641
270,"('PGK', 'PGM', 'ACONTb', 'ACONTa')",13.638596491228062
271,"('PGK', 'PGM', 'ACONTb', 'CS')",13.638596491228062
272,"('PGK', 'PGM', 'ACONTb', 'FUM')",13.638596491228062
273,"('PGK', 'PGM', 'ACONTb', 'MDH')",13.638596491228062
274,"('PGK', 'PGM', 'ACONTa', 'CS')",13.638596491228062
275,"('PGK', 'PGM', 'ACONTa', 'FUM')",13.638596491228062
276,"('PGK', 'PGM', 'ACONTa', 'MDH')",13.638596491228062
277,"('PGK', 'PGM', 'CS', 'FUM')",13.638596491228062
278,"('PGK', 'PGM', 'CS', 'MDH')",13.638596491228062
279,"('PGK', 'PGM', 'FUM', 'MDH')",13.854237288135588
280,"('PGK', 'ENO', 'TPI', 'ACONTb')",1.2649350649350688
281,"('PGK', 'ENO', 'TPI', 'ACONTa')",1.2649350649350688
282,"('PGK', 'ENO', 'TPI', 'CS')",1.2649350649350688
283,"('PGK', 'ENO', 'TPI', 'FUM')",1.2649350649350688
