,comb,obj
78,"('FBA', 'PGM')",6.846287701371002
79,"('FBA', 'ENO')",6.846287701371002
80,"('FBA', 'PYK')",8.58171232016019
81,"('FBA', 'LDH_D')",8.58171232016019
82,"('FBA', 'PFL')",8.58171232016019
83,"('FBA', 'ALCD2x')",8.58171232016019
84,"('TPI', 'GAPD')",0.0
85,"('TPI', 'PGK')",0.0
86,"('TPI', 'PGM')",6.84405415491936
87,"('TPI', 'ENO')",6.84405415491936
88,"('TPI', 'PYK')",7.8466661381547675
89,"('TPI', 'LDH_D')",7.8466661381547675
90,"('TPI', 'PFL')",7.8466661381547675
91,"('TPI', 'ALCD2x')",7.8466661381547675
92,"('GAPD', 'PGK')",6.220634501801083
93,"('GAPD', 'PGM')",6.128601626962377
94,"('GAPD', 'ENO')",6.128601626962377
95,"('GAPD', 'PYK')",6.220634501801083
96,"('GAPD', 'LDH_D')",6.220634501801074
97,"('GAPD', 'PFL')",6.218476743333333
98,"('GAPD', 'ALCD2x')",6.220634501801074
99,"('PGK', 'PGM')",6.1286016269624675
100,"('PGK', 'ENO')",6.1286016269624675
101,"('PGK', 'PYK')",6.220634501801176
102,"('PGK', 'LDH_D')",6.220634501801176
103,"('PGK', 'PFL')",6.218476743333436
104,"('PGK', 'ALCD2x')",6.220634501801176
105,"('PGM', 'ENO')",6.846287701371055
106,"('PGM', 'PYK')",6.846287701371055
107,"('PGM', 'LDH_D')",6.846287701371055
108,"('PGM', 'PFL')",6.846287701371055
109,"('PGM', 'ALCD2x')",6.846287701371055
110,"('ENO', 'PYK')",6.846287701371055
111,"('ENO', 'LDH_D')",6.846287701371055
112,"('ENO', 'PFL')",6.846287701371055
113,"('ENO', 'ALCD2x')",6.846287701371055
114,"('PYK', 'LDH_D')",8.581712320160204
115,"('PYK', 'PFL')",8.581712320160204
116,"('PYK', 'ALCD2x')",8.581712320160204
117,"('LDH_D', 'PFL')",8.581712320160204
118,"('LDH_D', 'ALCD2x')",8.581712320160204
119,"('PFL', 'ALCD2x')",8.581712320160204
120,"('GLCabcpp', 'GLCptspp', 'HEX1')",8.451703433636428
121,"('GLCabcpp', 'GLCptspp', 'PGI')",8.451703433636428
122,"('GLCabcpp', 'GLCptspp', 'PFK')",8.451703433636375
123,"('GLCabcpp', 'GLCptspp', 'FBA')",8.451703433636375
124,"('GLCabcpp', 'GLCptspp', 'TPI')",7.781409504320989
125,"('GLCabcpp', 'GLCptspp', 'GAPD')",6.2206345018010625
126,"('GLCabcpp', 'GLCptspp', 'PGK')",6.2206345018010625
127,"('GLCabcpp', 'GLCptspp', 'PGM')",6.846287701370958
128,"('GLCabcpp', 'GLCptspp', 'ENO')",6.846287701370958
129,"('GLCabcpp', 'GLCptspp', 'PYK')",8.451703433636329
130,"('GLCabcpp', 'GLCptspp', 'LDH_D')",8.451703433636329
131,"('GLCabcpp', 'GLCptspp', 'PFL')",8.451703433636329
132,"('GLCabcpp', 'GLCptspp', 'ALCD2x')",8.451703433636329
133,"('GLCabcpp', 'HEX1', 'PGI')",8.47178754367648
134,"('GLCabcpp', 'HEX1', 'PFK')",8.581712320160104
135,"('GLCabcpp', 'HEX1', 'FBA')",8.581712320160104
136,"('GLCabcpp', 'HEX1', 'TPI')",7.846666138154836
137,"('GLCabcpp', 'HEX1', 'GAPD')",6.220634501801213
138,"('GLCabcpp', 'HEX1', 'PGK')",6.220634501801216
139,"('GLCabcpp', 'HEX1', 'PGM')",6.846287701370999
140,"('GLCabcpp', 'HEX1', 'ENO')",6.846287701370999
141,"('GLCabcpp', 'HEX1', 'PYK')",8.581712320160163
142,"('GLCabcpp', 'HEX1', 'LDH_D')",8.581712320160163
143,"('GLCabcpp', 'HEX1', 'PFL')",8.581712320160163
144,"('GLCabcpp', 'HEX1', 'ALCD2x')",8.581712320160163
145,"('GLCabcpp', 'PGI', 'PFK')",8.471787543676333
146,"('GLCabcpp', 'PGI', 'FBA')",8.471787543676333
147,"('GLCabcpp', 'PGI', 'TPI')",7.846666138154763
148,"('GLCabcpp', 'PGI', 'GAPD')",6.2206345018010865
149,"('GLCabcpp', 'PGI', 'PGK')",6.220634501801087
150,"('GLCabcpp', 'PGI', 'PGM')",6.786087036370966
151,"('GLCabcpp', 'PGI', 'ENO')",6.786087036370966
152,"('GLCabcpp', 'PGI', 'PYK')",8.471787543676504
153,"('GLCabcpp', 'PGI', 'LDH_D')",8.471787543676504
154,"('GLCabcpp', 'PGI', 'PFL')",8.471787543676504
155,"('GLCabcpp', 'PGI', 'ALCD2x')",8.471787543676504
156,"('GLCabcpp', 'PFK', 'FBA')",8.581712320160172
157,"('GLCabcpp', 'PFK', 'TPI')",7.846666138154768
158,"('GLCabcpp', 'PFK', 'GAPD')",6.22063450180108
159,"('GLCabcpp', 'PFK', 'PGK')",6.22063450180108
160,"('GLCabcpp', 'PFK', 'PGM')",6.846287701370921
161,"('GLCabcpp', 'PFK', 'ENO')",6.846287701370921
162,"('GLCabcpp', 'PFK', 'PYK')",8.58171232016014
163,"('GLCabcpp', 'PFK', 'LDH_D')",8.58171232016014
164,"('GLCabcpp', 'PFK', 'PFL')",8.58171232016014
165,"('GLCabcpp', 'PFK', 'ALCD2x')",8.58171232016014
166,"('GLCabcpp', 'FBA', 'TPI')",7.846666138154774
167,"('GLCabcpp', 'FBA', 'GAPD')",6.220634501801101
168,"('GLCabcpp', 'FBA', 'PGK')",6.220634501801096
169,"('GLCabcpp', 'FBA', 'PGM')",6.846287701370992
170,"('GLCabcpp', 'FBA', 'ENO')",6.846287701370992
171,"('GLCabcpp', 'FBA', 'PYK')",8.58171232016016
172,"('GLCabcpp', 'FBA', 'LDH_D')",8.58171232016016
173,"('GLCabcpp', 'FBA', 'PFL')",8.58171232016016
174,"('GLCabcpp', 'FBA', 'ALCD2x')",8.58171232016016
175,"('GLCabcpp', 'TPI', 'GAPD')",0.0
176,"('GLCabcpp', 'TPI', 'PGK')",0.0
177,"('GLCabcpp', 'TPI', 'PGM')",6.844054154919311
178,"('GLCabcpp', 'TPI', 'ENO')",6.844054154919311
179,"('GLCabcpp', 'TPI', 'PYK')",7.846666138154718
180,"('GLCabcpp', 'TPI', 'LDH_D')",7.846666138154718
181,"('GLCabcpp', 'TPI', 'PFL')",7.846666138154718
182,"('GLCabcpp', 'TPI', 'ALCD2x')",7.846666138154718
183,"('GLCabcpp', 'GAPD', 'PGK')",6.220634501801062
184,"('GLCabcpp', 'GAPD', 'PGM')",6.128601626962361
185,"('GLCabcpp', 'GAPD', 'ENO')",6.128601626962361
186,"('GLCabcpp', 'GAPD', 'PYK')",6.220634501801062
187,"('GLCabcpp', 'GAPD', 'LDH_D')",6.220634501801044
188,"('GLCabcpp', 'GAPD', 'PFL')",6.218476743333301
189,"('GLCabcpp', 'GAPD', 'ALCD2x')",6.220634501801045
190,"('GLCabcpp', 'PGK', 'PGM')",6.128601626962333
191,"('GLCabcpp', 'PGK', 'ENO')",6.128601626962333
192,"('GLCabcpp', 'PGK', 'PYK')",6.220634501801045
193,"('GLCabcpp', 'PGK', 'LDH_D')",6.220634501801045
194,"('GLCabcpp', 'PGK', 'PFL')",6.218476743333301
195,"('GLCabcpp', 'PGK', 'ALCD2x')",6.220634501801045
196,"('GLCabcpp', 'PGM', 'ENO')",6.846287701370941
197,"('GLCabcpp', 'PGM', 'PYK')",6.846287701370941
198,"('GLCabcpp', 'PGM', 'LDH_D')",6.846287701370941
199,"('GLCabcpp', 'PGM', 'PFL')",6.846287701370941
200,"('GLCabcpp', 'PGM', 'ALCD2x')",6.846287701370941
201,"('GLCabcpp', 'ENO', 'PYK')",6.846287701370941
202,"('GLCabcpp', 'ENO', 'LDH_D')",6.846287701370941
203,"('GLCabcpp', 'ENO', 'PFL')",6.846287701370941
204,"('GLCabcpp', 'ENO', 'ALCD2x')",6.846287701370941
205,"('GLCabcpp', 'PYK', 'LDH_D')",8.581712320160175
206,"('GLCabcpp', 'PYK', 'PFL')",8.581712320160175
207,"('GLCabcpp', 'PYK', 'ALCD2x')",8.581712320160175
208,"('GLCabcpp', 'LDH_D', 'PFL')",8.581712320160175
209,"('GLCabcpp', 'LDH_D', 'ALCD2x')",8.581712320160175
210,"('GLCabcpp', 'PFL', 'ALCD2x')",8.581712320160175
211,"('GLCptspp', 'HEX1', 'PGI')",8.419186303095255
212,"('GLCptspp', 'HEX1', 'PFK')",8.451703433636382
213,"('GLCptspp', 'HEX1', 'FBA')",8.451703433636382
214,"('GLCptspp', 'HEX1', 'TPI')",7.78140950432108
215,"('GLCptspp', 'HEX1', 'GAPD')",6.220634501801098
216,"('GLCptspp', 'HEX1', 'PGK')",6.220634501801098
217,"('GLCptspp', 'HEX1', 'PGM')",6.846287701370992
218,"('GLCptspp', 'HEX1', 'ENO')",6.846287701370992
219,"('GLCptspp', 'HEX1', 'PYK')",8.451703433636379
220,"('GLCptspp', 'HEX1', 'LDH_D')",8.451703433636379
221,"('GLCptspp', 'HEX1', 'PFL')",8.451703433636379
222,"('GLCptspp', 'HEX1', 'ALCD2x')",8.451703433636379
223,"('GLCptspp', 'PGI', 'PFK')",8.451703433636382
224,"('GLCptspp', 'PGI', 'FBA')",8.451703433636382
225,"('GLCptspp', 'PGI', 'TPI')",7.781409504321017
226,"('GLCptspp', 'PGI', 'GAPD')",6.220634501801132
227,"('GLCptspp', 'PGI', 'PGK')",6.220634501801132
228,"('GLCptspp', 'PGI', 'PGM')",6.786087036371035
229,"('GLCptspp', 'PGI', 'ENO')",6.786087036371035
230,"('GLCptspp', 'PGI', 'PYK')",8.451703433636446
231,"('GLCptspp', 'PGI', 'LDH_D')",8.451703433636446
232,"('GLCptspp', 'PGI', 'PFL')",8.451703433636446
233,"('GLCptspp', 'PGI', 'ALCD2x')",8.451703433636446
234,"('GLCptspp', 'PFK', 'FBA')",8.451703433636448
235,"('GLCptspp', 'PFK', 'TPI')",7.781409504320944
236,"('GLCptspp', 'PFK', 'GAPD')",6.220634501801055
237,"('GLCptspp', 'PFK', 'PGK')",6.220634501801055
238,"('GLCptspp', 'PFK', 'PGM')",6.846287701370942
239,"('GLCptspp', 'PFK', 'ENO')",6.846287701370942
240,"('GLCptspp', 'PFK', 'PYK')",8.451703433636265
241,"('GLCptspp', 'PFK', 'LDH_D')",8.451703433636265
242,"('GLCptspp', 'PFK', 'PFL')",8.451703433636265
243,"('GLCptspp', 'PFK', 'ALCD2x')",8.451703433636265
244,"('GLCptspp', 'FBA', 'TPI')",7.781409504320913
245,"('GLCptspp', 'FBA', 'GAPD')",6.220634501801123
246,"('GLCptspp', 'FBA', 'PGK')",6.220634501801123
247,"('GLCptspp', 'FBA', 'PGM')",6.846287701371022
248,"('GLCptspp', 'FBA', 'ENO')",6.846287701371018
249,"('GLCptspp', 'FBA', 'PYK')",8.451703433636407
250,"('GLCptspp', 'FBA', 'LDH_D')",8.451703433636407
251,"('GLCptspp', 'FBA', 'PFL')",8.451703433636407
252,"('GLCptspp', 'FBA', 'ALCD2x')",8.451703433636407
253,"('GLCptspp', 'TPI', 'GAPD')",0.0
254,"('GLCptspp', 'TPI', 'PGK')",0.0
255,"('GLCptspp', 'TPI', 'PGM')",6.844054154919286
256,"('GLCptspp', 'TPI', 'ENO')",6.844054154919286
257,"('GLCptspp', 'TPI', 'PYK')",7.781409504320913
258,"('GLCptspp', 'TPI', 'LDH_D')",7.781409504320913
259,"('GLCptspp', 'TPI', 'PFL')",7.781409504320913
260,"('GLCptspp', 'TPI', 'ALCD2x')",7.781409504320913
261,"('GLCptspp', 'GAPD', 'PGK')",6.220634501801102
262,"('GLCptspp', 'GAPD', 'PGM')",6.128601626962388
263,"('GLCptspp', 'GAPD', 'ENO')",6.128601626962388
264,"('GLCptspp', 'GAPD', 'PYK')",6.2206345018011
265,"('GLCptspp', 'GAPD', 'LDH_D')",6.220634501801096
266,"('GLCptspp', 'GAPD', 'PFL')",6.218476743333356
267,"('GLCptspp', 'GAPD', 'ALCD2x')",6.220634501801097
268,"('GLCptspp', 'PGK', 'PGM')",6.128601626962391
269,"('GLCptspp', 'PGK', 'ENO')",6.128601626962391
270,"('GLCptspp', 'PGK', 'PYK')",6.220634501801098
271,"('GLCptspp', 'PGK', 'LDH_D')",6.220634501801098
272,"('GLCptspp', 'PGK', 'PFL')",6.2184767433333565
273,"('GLCptspp', 'PGK', 'ALCD2x')",6.220634501801098
274,"('GLCptspp', 'PGM', 'ENO')",6.846287701370983
275,"('GLCptspp', 'PGM', 'PYK')",6.846287701370983
276,"('GLCptspp', 'PGM', 'LDH_D')",6.846287701370983
277,"('GLCptspp', 'PGM', 'PFL')",6.846287701370983
278,"('GLCptspp', 'PGM', 'ALCD2x')",6.846287701370983
279,"('GLCptspp', 'ENO', 'PYK')",6.846287701370983
280,"('GLCptspp', 'ENO', 'LDH_D')",6.846287701370983
281,"('GLCptspp', 'ENO', 'PFL')",6.846287701370983
282,"('GLCptspp', 'ENO', 'ALCD2x')",6.846287701370983
283,"('GLCptspp', 'PYK', 'LDH_D')",8.451703433636318
284,"('GLCptspp', 'PYK', 'PFL')",8.451703433636318
285,"('GLCptspp', 'PYK', 'ALCD2x')",8.451703433636318
286,"('GLCptspp', 'LDH_D', 'PFL')",8.451703433636318
287,"('GLCptspp', 'LDH_D', 'ALCD2x')",8.451703433636318
288,"('GLCptspp', 'PFL', 'ALCD2x')",8.451703433636318
289,"('HEX1', 'PGI', 'PFK')",8.471787543676436
290,"('HEX1', 'PGI', 'FBA')",8.471787543676436
291,"('HEX1', 'PGI', 'TPI')",7.616052012661247
292,"('HEX1', 'PGI', 'GAPD')",5.815119802338644
293,"('HEX1', 'PGI', 'PGK')",5.815119802338644
294,"('HEX1', 'PGI', 'PGM')",6.305656005618217
295,"('HEX1', 'PGI', 'ENO')",6.305656005618217
296,"('HEX1', 'PGI', 'PYK')",8.471787543676399
297,"('HEX1', 'PGI', 'LDH_D')",8.471787543676399
298,"('HEX1', 'PGI', 'PFL')",8.471787543676399
299,"('HEX1', 'PGI', 'ALCD2x')",8.471787543676399
300,"('HEX1', 'PFK', 'FBA')",8.581712320160072
301,"('HEX1', 'PFK', 'TPI')",7.846666138154751
302,"('HEX1', 'PFK', 'GAPD')",6.220634501801082
303,"('HEX1', 'PFK', 'PGK')",6.220634501801077
304,"('HEX1', 'PFK', 'PGM')",6.846287701370959
305,"('HEX1', 'PFK', 'ENO')",6.846287701370959
306,"('HEX1', 'PFK', 'PYK')",8.581712320160111
307,"('HEX1', 'PFK', 'LDH_D')",8.581712320160111
308,"('HEX1', 'PFK', 'PFL')",8.581712320160111
309,"('HEX1', 'PFK', 'ALCD2x')",8.581712320160111
310,"('HEX1', 'FBA', 'TPI')",7.846666138154718
311,"('HEX1', 'FBA', 'GAPD')",6.220634501801075
312,"('HEX1', 'FBA', 'PGK')",6.220634501801076
313,"('HEX1', 'FBA', 'PGM')",6.84628770137097
314,"('HEX1', 'FBA', 'ENO')",6.84628770137097
315,"('HEX1', 'FBA', 'PYK')",8.581712320160165
316,"('HEX1', 'FBA', 'LDH_D')",8.581712320160165
317,"('HEX1', 'FBA', 'PFL')",8.581712320160165
318,"('HEX1', 'FBA', 'ALCD2x')",8.581712320160165
319,"('HEX1', 'TPI', 'GAPD')",0.0
320,"('HEX1', 'TPI', 'PGK')",0.0
321,"('HEX1', 'TPI', 'PGM')",6.8440541549192835
322,"('HEX1', 'TPI', 'ENO')",6.844054154919283
323,"('HEX1', 'TPI', 'PYK')",7.846666138154697
324,"('HEX1', 'TPI', 'LDH_D')",7.846666138154697
325,"('HEX1', 'TPI', 'PFL')",7.846666138154697
326,"('HEX1', 'TPI', 'ALCD2x')",7.846666138154697
327,"('HEX1', 'GAPD', 'PGK')",6.220634501801116
328,"('HEX1', 'GAPD', 'PGM')",6.128601626962415
329,"('HEX1', 'GAPD', 'ENO')",6.128601626962415
330,"('HEX1', 'GAPD', 'PYK')",6.220634501801116
331,"('HEX1', 'GAPD', 'LDH_D')",6.220634501801116
332,"('HEX1', 'GAPD', 'PFL')",6.218476743333378
333,"('HEX1', 'GAPD', 'ALCD2x')",6.220634501801116
334,"('HEX1', 'PGK', 'PGM')",6.128601626962414
335,"('HEX1', 'PGK', 'ENO')",6.128601626962414
336,"('HEX1', 'PGK', 'PYK')",6.220634501801116
337,"('HEX1', 'PGK', 'LDH_D')",6.220634501801116
338,"('HEX1', 'PGK', 'PFL')",6.218476743333378
339,"('HEX1', 'PGK', 'ALCD2x')",6.220634501801116
340,"('HEX1', 'PGM', 'ENO')",6.846287701370975
341,"('HEX1', 'PGM', 'PYK')",6.846287701370975
342,"('HEX1', 'PGM', 'LDH_D')",6.846287701370975
343,"('HEX1', 'PGM', 'PFL')",6.846287701370975
344,"('HEX1', 'PGM', 'ALCD2x')",6.846287701370975
345,"('HEX1', 'ENO', 'PYK')",6.846287701370975
346,"('HEX1', 'ENO', 'LDH_D')",6.846287701370975
347,"('HEX1', 'ENO', 'PFL')",6.846287701370975
348,"('HEX1', 'ENO', 'ALCD2x')",6.846287701370975
349,"('HEX1', 'PYK', 'LDH_D')",8.58171232016015
350,"('HEX1', 'PYK', 'PFL')",8.58171232016015
351,"('HEX1', 'PYK', 'ALCD2x')",8.58171232016015
352,"('HEX1', 'LDH_D', 'PFL')",8.58171232016015
353,"('HEX1', 'LDH_D', 'ALCD2x')",8.58171232016015
354,"('HEX1', 'PFL', 'ALCD2x')",8.58171232016015
355,"('PGI', 'PFK', 'FBA')",8.471787543676376
356,"('PGI', 'PFK', 'TPI')",7.846666138154735
357,"('PGI', 'PFK', 'GAPD')",6.220634501801045
358,"('PGI', 'PFK', 'PGK')",6.220634501801046
359,"('PGI', 'PFK', 'PGM')",6.786087036370937
360,"('PGI', 'PFK', 'ENO')",6.786087036370937
361,"('PGI', 'PFK', 'PYK')",8.471787543676498
362,"('PGI', 'PFK', 'LDH_D')",8.471787543676498
363,"('PGI', 'PFK', 'PFL')",8.471787543676498
364,"('PGI', 'PFK', 'ALCD2x')",8.471787543676498
365,"('PGI', 'FBA', 'TPI')",7.846666138154804
366,"('PGI', 'FBA', 'GAPD')",6.220634501801112
367,"('PGI', 'FBA', 'PGK')",6.220634501801113
368,"('PGI', 'FBA', 'PGM')",6.786087036370993
369,"('PGI', 'FBA', 'ENO')",6.786087036370993
370,"('PGI', 'FBA', 'PYK')",8.471787543676513
371,"('PGI', 'FBA', 'LDH_D')",8.471787543676513
372,"('PGI', 'FBA', 'PFL')",8.471787543676513
373,"('PGI', 'FBA', 'ALCD2x')",8.471787543676513
374,"('PGI', 'TPI', 'GAPD')",0.0
375,"('PGI', 'TPI', 'PGK')",0.0
376,"('PGI', 'TPI', 'PGM')",6.784411876532284
377,"('PGI', 'TPI', 'ENO')",6.784411876532284
378,"('PGI', 'TPI', 'PYK')",7.846666138154757
379,"('PGI', 'TPI', 'LDH_D')",7.846666138154757
380,"('PGI', 'TPI', 'PFL')",7.846666138154757
381,"('PGI', 'TPI', 'ALCD2x')",7.846666138154757
382,"('PGI', 'GAPD', 'PGK')",6.220634501801029
383,"('PGI', 'GAPD', 'PGM')",6.12860162696232
384,"('PGI', 'GAPD', 'ENO')",6.12860162696232
385,"('PGI', 'GAPD', 'PYK')",6.22063450180103
386,"('PGI', 'GAPD', 'LDH_D')",5.793833004220395
387,"('PGI', 'GAPD', 'PFL')",6.218476743333272
388,"('PGI', 'GAPD', 'ALCD2x')",6.220634501801015
389,"('PGI', 'PGK', 'PGM')",6.128601626962305
390,"('PGI', 'PGK', 'ENO')",6.128601626962305
391,"('PGI', 'PGK', 'PYK')",6.220634501801015
392,"('PGI', 'PGK', 'LDH_D')",5.7938330042203665
393,"('PGI', 'PGK', 'PFL')",6.218476743333272
394,"('PGI', 'PGK', 'ALCD2x')",6.2206345018010145
395,"('PGI', 'PGM', 'ENO')",6.786087036371148
396,"('PGI', 'PGM', 'PYK')",6.786087036371148
397,"('PGI', 'PGM', 'LDH_D')",6.786087036371148
398,"('PGI', 'PGM', 'PFL')",6.786087036371148
399,"('PGI', 'PGM', 'ALCD2x')",6.786087036371148
400,"('PGI', 'ENO', 'PYK')",6.786087036371148
401,"('PGI', 'ENO', 'LDH_D')",6.786087036371148
402,"('PGI', 'ENO', 'PFL')",6.786087036371148
403,"('PGI', 'ENO', 'ALCD2x')",6.786087036371148
404,"('PGI', 'PYK', 'LDH_D')",8.471787543676651
405,"('PGI', 'PYK', 'PFL')",8.471787543676651
406,"('PGI', 'PYK', 'ALCD2x')",8.471787543676651
407,"('PGI', 'LDH_D', 'PFL')",8.471787543676651
408,"('PGI', 'LDH_D', 'ALCD2x')",8.471787543676651
409,"('PGI', 'PFL', 'ALCD2x')",8.471787543676651
410,"('PFK', 'FBA', 'TPI')",7.8466661381548946
411,"('PFK', 'FBA', 'GAPD')",6.220634501801246
412,"('PFK', 'FBA', 'PGK')",6.220634501801245
413,"('PFK', 'FBA', 'PGM')",6.846287701371119
414,"('PFK', 'FBA', 'ENO')",6.846287701371119
415,"('PFK', 'FBA', 'PYK')",8.581712320160092
416,"('PFK', 'FBA', 'LDH_D')",8.581712320160092
417,"('PFK', 'FBA', 'PFL')",8.581712320160092
418,"('PFK', 'FBA', 'ALCD2x')",8.581712320160092
419,"('PFK', 'TPI', 'GAPD')",0.0
420,"('PFK', 'TPI', 'PGK')",0.0
421,"('PFK', 'TPI', 'PGM')",6.8440541549193465
422,"('PFK', 'TPI', 'ENO')",6.8440541549193465
423,"('PFK', 'TPI', 'PYK')",7.846666138154752
424,"('PFK', 'TPI', 'LDH_D')",7.846666138154752
425,"('PFK', 'TPI', 'PFL')",7.846666138154752
426,"('PFK', 'TPI', 'ALCD2x')",7.846666138154752
427,"('PFK', 'GAPD', 'PGK')",6.220634501801165
428,"('PFK', 'GAPD', 'PGM')",6.12860162696245
429,"('PFK', 'GAPD', 'ENO')",6.12860162696245
430,"('PFK', 'GAPD', 'PYK')",6.220634501801164
431,"('PFK', 'GAPD', 'LDH_D')",6.220634501801164
432,"('PFK', 'GAPD', 'PFL')",6.218476743333419
433,"('PFK', 'GAPD', 'ALCD2x')",6.220634501801164
434,"('PFK', 'PGK', 'PGM')",6.128601626962454
435,"('PFK', 'PGK', 'ENO')",6.128601626962454
436,"('PFK', 'PGK', 'PYK')",6.220634501801165
437,"('PFK', 'PGK', 'LDH_D')",6.220634501801165
438,"('PFK', 'PGK', 'PFL')",6.21847674333342
439,"('PFK', 'PGK', 'ALCD2x')",6.220634501801165
440,"('PFK', 'PGM', 'ENO')",6.846287701371052
441,"('PFK', 'PGM', 'PYK')",6.846287701371052
442,"('PFK', 'PGM', 'LDH_D')",6.846287701371052
443,"('PFK', 'PGM', 'PFL')",6.846287701371052
444,"('PFK', 'PGM', 'ALCD2x')",6.846287701371052
445,"('PFK', 'ENO', 'PYK')",6.846287701371052
446,"('PFK', 'ENO', 'LDH_D')",6.846287701371052
447,"('PFK', 'ENO', 'PFL')",6.846287701371052
448,"('PFK', 'ENO', 'ALCD2x')",6.846287701371052
449,"('PFK', 'PYK', 'LDH_D')",8.581712320160202
450,"('PFK', 'PYK', 'PFL')",8.581712320160202
451,"('PFK', 'PYK', 'ALCD2x')",8.581712320160202
452,"('PFK', 'LDH_D', 'PFL')",8.581712320160202
453,"('PFK', 'LDH_D', 'ALCD2x')",8.581712320160202
454,"('PFK', 'PFL', 'ALCD2x')",8.581712320160202
455,"('FBA', 'TPI', 'GAPD')",0.0
456,"('FBA', 'TPI', 'PGK')",0.0
457,"('FBA', 'TPI', 'PGM')",6.844054154919376
458,"('FBA', 'TPI', 'ENO')",6.844054154919376
459,"('FBA', 'TPI', 'PYK')",7.846666138154802
460,"('FBA', 'TPI', 'LDH_D')",7.846666138154802
461,"('FBA', 'TPI', 'PFL')",7.846666138154802
462,"('FBA', 'TPI', 'ALCD2x')",7.846666138154802
463,"('FBA', 'GAPD', 'PGK')",6.220634501801096
464,"('FBA', 'GAPD', 'PGM')",6.128601626962377
465,"('FBA', 'GAPD', 'ENO')",6.128601626962377
