,comb,obj
45,"('PGI', 'GAPD')",6.220634501801079
46,"('PGI', 'PGK')",6.22063450180108
47,"('PGI', 'PGM')",6.786087036370961
48,"('PGI', 'ENO')",6.786087036370961
49,"('PGI', 'PYK')",8.471787543676479
50,"('PFK', 'FBA')",8.581712320160163
51,"('PFK', 'TPI')",7.846666138154743
52,"('PFK', 'GAPD')",6.220634501801043
53,"('PFK', 'PGK')",6.2206345018010465
54,"('PFK', 'PGM')",6.846287701370943
55,"('PFK', 'ENO')",6.846287701370943
56,"('PFK', 'PYK')",8.581712320160197
57,"('FBA', 'TPI')",7.846666138154814
58,"('FBA', 'GAPD')",6.220634501801111
59,"('FBA', 'PGK')",6.220634501801114
60,"('FBA', 'PGM')",6.846287701371005
61,"('FBA', 'ENO')",6.846287701371005
62,"('FBA', 'PYK')",8.5817123201602
63,"('TPI', 'GAPD')",0.0
64,"('TPI', 'PGK')",0.0
65,"('TPI', 'PGM')",6.844054154919344
66,"('TPI', 'ENO')",6.844054154919346
67,"('TPI', 'PYK')",7.846666138154795
68,"('GAPD', 'PGK')",6.220634501801084
69,"('GAPD', 'PGM')",6.128601626962376
70,"('GAPD', 'ENO')",6.128601626962376
71,"('GAPD', 'PYK')",6.220634501801084
72,"('PGK', 'PGM')",6.128601626962376
73,"('PGK', 'ENO')",6.128601626962376
74,"('PGK', 'PYK')",6.220634501801084
75,"('PGM', 'ENO')",6.846287701370967
76,"('PGM', 'PYK')",6.846287701370967
77,"('ENO', 'PYK')",6.846287701370967
78,"('GLCabcpp', 'GLCptspp', 'HEX1')",8.451703433636368
79,"('GLCabcpp', 'GLCptspp', 'PGI')",8.451703433636368
80,"('GLCabcpp', 'GLCptspp', 'PFK')",8.45170343363637
81,"('GLCabcpp', 'GLCptspp', 'FBA')",8.45170343363637
82,"('GLCabcpp', 'GLCptspp', 'TPI')",7.781409504321047
83,"('GLCabcpp', 'GLCptspp', 'GAPD')",6.22063450180113
84,"('GLCabcpp', 'GLCptspp', 'PGK')",6.22063450180113
85,"('GLCabcpp', 'GLCptspp', 'PGM')",6.8462877013710175
86,"('GLCabcpp', 'GLCptspp', 'ENO')",6.8462877013710175
87,"('GLCabcpp', 'GLCptspp', 'PYK')",8.451703433636427
88,"('GLCabcpp', 'HEX1', 'PGI')",8.471787543676527
89,"('GLCabcpp', 'HEX1', 'PFK')",8.581712320160209
90,"('GLCabcpp', 'HEX1', 'FBA')",8.581712320160209
91,"('GLCabcpp', 'HEX1', 'TPI')",7.846666138154767
92,"('GLCabcpp', 'HEX1', 'GAPD')",6.220634501801096
93,"('GLCabcpp', 'HEX1', 'PGK')",6.220634501801096
94,"('GLCabcpp', 'HEX1', 'PGM')",6.846287701370998
95,"('GLCabcpp', 'HEX1', 'ENO')",6.846287701370998
96,"('GLCabcpp', 'HEX1', 'PYK')",8.58171232016018
97,"('GLCabcpp', 'PGI', 'PFK')",8.471787543676552
98,"('GLCabcpp', 'PGI', 'FBA')",8.471787543676552
99,"('GLCabcpp', 'PGI', 'TPI')",7.846666138154837
100,"('GLCabcpp', 'PGI', 'GAPD')",6.2206345018010545
101,"('GLCabcpp', 'PGI', 'PGK')",6.2206345018010545
102,"('GLCabcpp', 'PGI', 'PGM')",6.7860870363709305
103,"('GLCabcpp', 'PGI', 'ENO')",6.786087036370933
104,"('GLCabcpp', 'PGI', 'PYK')",8.471787543676442
105,"('GLCabcpp', 'PFK', 'FBA')",8.581712320160115
106,"('GLCabcpp', 'PFK', 'TPI')",7.846666138154742
107,"('GLCabcpp', 'PFK', 'GAPD')",6.220634501801082
108,"('GLCabcpp', 'PFK', 'PGK')",6.220634501801082
109,"('GLCabcpp', 'PFK', 'PGM')",6.8462877013709384
110,"('GLCabcpp', 'PFK', 'ENO')",6.8462877013709384
111,"('GLCabcpp', 'PFK', 'PYK')",8.581712320160129
112,"('GLCabcpp', 'FBA', 'TPI')",7.846666138154797
113,"('GLCabcpp', 'FBA', 'GAPD')",6.2206345018011
114,"('GLCabcpp', 'FBA', 'PGK')",6.220634501801099
115,"('GLCabcpp', 'FBA', 'PGM')",6.84628770137101
116,"('GLCabcpp', 'FBA', 'ENO')",6.84628770137101
117,"('GLCabcpp', 'FBA', 'PYK')",8.581712320160188
118,"('GLCabcpp', 'TPI', 'GAPD')",0.0
119,"('GLCabcpp', 'TPI', 'PGK')",0.0
120,"('GLCabcpp', 'TPI', 'PGM')",6.8440541549193785
121,"('GLCabcpp', 'TPI', 'ENO')",6.8440541549193785
122,"('GLCabcpp', 'TPI', 'PYK')",7.846666138154785
123,"('GLCabcpp', 'GAPD', 'PGK')",6.2206345018011024
124,"('GLCabcpp', 'GAPD', 'PGM')",6.128601626962395
125,"('GLCabcpp', 'GAPD', 'ENO')",6.128601626962395
126,"('GLCabcpp', 'GAPD', 'PYK')",6.2206345018011024
127,"('GLCabcpp', 'PGK', 'PGM')",6.128601626962395
128,"('GLCabcpp', 'PGK', 'ENO')",6.128601626962395
129,"('GLCabcpp', 'PGK', 'PYK')",6.2206345018011024
130,"('GLCabcpp', 'PGM', 'ENO')",6.846287701370962
131,"('GLCabcpp', 'PGM', 'PYK')",6.846287701370962
132,"('GLCabcpp', 'ENO', 'PYK')",6.846287701370962
133,"('GLCptspp', 'HEX1', 'PGI')",8.419186303095234
134,"('GLCptspp', 'HEX1', 'PFK')",8.45170343363636
135,"('GLCptspp', 'HEX1', 'FBA')",8.45170343363636
136,"('GLCptspp', 'HEX1', 'TPI')",7.781409504320981
137,"('GLCptspp', 'HEX1', 'GAPD')",6.220634501801061
138,"('GLCptspp', 'HEX1', 'PGK')",6.220634501801061
139,"('GLCptspp', 'HEX1', 'PGM')",6.846287701370942
140,"('GLCptspp', 'HEX1', 'ENO')",6.846287701370942
141,"('GLCptspp', 'HEX1', 'PYK')",8.451703433636338
142,"('GLCptspp', 'PGI', 'PFK')",8.45170343363634
143,"('GLCptspp', 'PGI', 'FBA')",8.45170343363634
144,"('GLCptspp', 'PGI', 'TPI')",7.781409504320871
145,"('GLCptspp', 'PGI', 'GAPD')",6.220634501800977
146,"('GLCptspp', 'PGI', 'PGK')",6.220634501800976
147,"('GLCptspp', 'PGI', 'PGM')",6.786087036370846
148,"('GLCptspp', 'PGI', 'ENO')",6.786087036370846
149,"('GLCptspp', 'PGI', 'PYK')",8.451703433636203
150,"('GLCptspp', 'PFK', 'FBA')",8.45170343363621
151,"('GLCptspp', 'PFK', 'TPI')",7.781409504321064
152,"('GLCptspp', 'PFK', 'GAPD')",6.220634501801145
153,"('GLCptspp', 'PFK', 'PGK')",6.220634501801144
154,"('GLCptspp', 'PFK', 'PGM')",6.846287701371032
155,"('GLCptspp', 'PFK', 'ENO')",6.846287701371032
156,"('GLCptspp', 'PFK', 'PYK')",8.451703433636446
157,"('GLCptspp', 'FBA', 'TPI')",7.781409504320951
158,"('GLCptspp', 'FBA', 'GAPD')",6.2206345018009666
159,"('GLCptspp', 'FBA', 'PGK')",6.220634501800974
160,"('GLCptspp', 'FBA', 'PGM')",6.846287701370949
161,"('GLCptspp', 'FBA', 'ENO')",6.846287701370949
162,"('GLCptspp', 'FBA', 'PYK')",8.45170343363637
163,"('GLCptspp', 'TPI', 'GAPD')",0.0
164,"('GLCptspp', 'TPI', 'PGK')",0.0
165,"('GLCptspp', 'TPI', 'PGM')",6.844054154919334
166,"('GLCptspp', 'TPI', 'ENO')",6.844054154919334
167,"('GLCptspp', 'TPI', 'PYK')",7.781409504320981
168,"('GLCptspp', 'GAPD', 'PGK')",6.2206345018010545
169,"('GLCptspp', 'GAPD', 'PGM')",6.128601626962343
170,"('GLCptspp', 'GAPD', 'ENO')",6.128601626962343
171,"('GLCptspp', 'GAPD', 'PYK')",6.2206345018010545
172,"('GLCptspp', 'PGK', 'PGM')",6.128601626962343
173,"('GLCptspp', 'PGK', 'ENO')",6.128601626962343
174,"('GLCptspp', 'PGK', 'PYK')",6.2206345018010545
175,"('GLCptspp', 'PGM', 'ENO')",6.846287701370947
176,"('GLCptspp', 'PGM', 'PYK')",6.846287701370947
177,"('GLCptspp', 'ENO', 'PYK')",6.846287701370947
178,"('HEX1', 'PGI', 'PFK')",8.471787543676509
179,"('HEX1', 'PGI', 'FBA')",8.471787543676509
180,"('HEX1', 'PGI', 'TPI')",7.6160520126613385
181,"('HEX1', 'PGI', 'GAPD')",5.81511980233874
182,"('HEX1', 'PGI', 'PGK')",5.8151198023387405
183,"('HEX1', 'PGI', 'PGM')",6.305656005618318
184,"('HEX1', 'PGI', 'ENO')",6.305656005618318
185,"('HEX1', 'PGI', 'PYK')",8.471787543676475
186,"('HEX1', 'PFK', 'FBA')",8.581712320160147
187,"('HEX1', 'PFK', 'TPI')",7.846666138154746
188,"('HEX1', 'PFK', 'GAPD')",6.2206345018010625
189,"('HEX1', 'PFK', 'PGK')",6.220634501801062
190,"('HEX1', 'PFK', 'PGM')",6.846287701370963
191,"('HEX1', 'PFK', 'ENO')",6.846287701370963
192,"('HEX1', 'PFK', 'PYK')",8.581712320160129
193,"('HEX1', 'FBA', 'TPI')",7.846666138154893
194,"('HEX1', 'FBA', 'GAPD')",6.220634501801215
195,"('HEX1', 'FBA', 'PGK')",6.220634501801216
196,"('HEX1', 'FBA', 'PGM')",6.846287701371107
197,"('HEX1', 'FBA', 'ENO')",6.846287701371107
198,"('HEX1', 'FBA', 'PYK')",8.581712320160266
199,"('HEX1', 'TPI', 'GAPD')",0.0
200,"('HEX1', 'TPI', 'PGK')",0.0
201,"('HEX1', 'TPI', 'PGM')",6.844054154919365
202,"('HEX1', 'TPI', 'ENO')",6.844054154919365
203,"('HEX1', 'TPI', 'PYK')",7.846666138154795
204,"('HEX1', 'GAPD', 'PGK')",6.220634501801112
205,"('HEX1', 'GAPD', 'PGM')",6.128601626962401
206,"('HEX1', 'GAPD', 'ENO')",6.128601626962401
207,"('HEX1', 'GAPD', 'PYK')",6.220634501801112
208,"('HEX1', 'PGK', 'PGM')",6.128601626962399
209,"('HEX1', 'PGK', 'ENO')",6.128601626962399
210,"('HEX1', 'PGK', 'PYK')",6.220634501801112
211,"('HEX1', 'PGM', 'ENO')",6.846287701371005
212,"('HEX1', 'PGM', 'PYK')",6.846287701371005
213,"('HEX1', 'ENO', 'PYK')",6.846287701371005
214,"('PGI', 'PFK', 'FBA')",8.47178754367647
215,"('PGI', 'PFK', 'TPI')",7.846666138154732
216,"('PGI', 'PFK', 'GAPD')",6.220634501801053
217,"('PGI', 'PFK', 'PGK')",6.220634501801053
218,"('PGI', 'PFK', 'PGM')",6.786087036370945
219,"('PGI', 'PFK', 'ENO')",6.786087036370945
220,"('PGI', 'PFK', 'PYK')",8.471787543676452
221,"('PGI', 'FBA', 'TPI')",7.846666138154749
222,"('PGI', 'FBA', 'GAPD')",6.220634501801038
223,"('PGI', 'FBA', 'PGK')",6.220634501801038
224,"('PGI', 'FBA', 'PGM')",6.786087036370996
225,"('PGI', 'FBA', 'ENO')",6.786087036370996
226,"('PGI', 'FBA', 'PYK')",8.471787543676479
227,"('PGI', 'TPI', 'GAPD')",0.0
228,"('PGI', 'TPI', 'PGK')",0.0
229,"('PGI', 'TPI', 'PGM')",6.784411876532248
230,"('PGI', 'TPI', 'ENO')",6.784411876532248
231,"('PGI', 'TPI', 'PYK')",7.846666138154754
232,"('PGI', 'GAPD', 'PGK')",6.22063450180106
233,"('PGI', 'GAPD', 'PGM')",6.1286016269623484
234,"('PGI', 'GAPD', 'ENO')",6.128601626962349
235,"('PGI', 'GAPD', 'PYK')",6.22063450180106
236,"('PGI', 'PGK', 'PGM')",6.12860162696235
237,"('PGI', 'PGK', 'ENO')",6.128601626962347
238,"('PGI', 'PGK', 'PYK')",6.22063450180106
239,"('PGI', 'PGM', 'ENO')",6.786087036370967
240,"('PGI', 'PGM', 'PYK')",6.786087036370966
241,"('PGI', 'ENO', 'PYK')",6.786087036370967
242,"('PFK', 'FBA', 'TPI')",7.84666613815476
243,"('PFK', 'FBA', 'GAPD')",6.220634501801097
244,"('PFK', 'FBA', 'PGK')",6.220634501801097
245,"('PFK', 'FBA', 'PGM')",6.846287701370981
246,"('PFK', 'FBA', 'ENO')",6.846287701370981
247,"('PFK', 'FBA', 'PYK')",8.581712320160149
248,"('PFK', 'TPI', 'GAPD')",0.0
249,"('PFK', 'TPI', 'PGK')",0.0
250,"('PFK', 'TPI', 'PGM')",6.84405415491937
251,"('PFK', 'TPI', 'ENO')",6.84405415491937
252,"('PFK', 'TPI', 'PYK')",7.8466661381547835
253,"('PFK', 'GAPD', 'PGK')",6.220634501801065
254,"('PFK', 'GAPD', 'PGM')",6.128601626962342
255,"('PFK', 'GAPD', 'ENO')",6.128601626962342
256,"('PFK', 'GAPD', 'PYK')",6.220634501801065
257,"('PFK', 'PGK', 'PGM')",6.128601626962342
258,"('PFK', 'PGK', 'ENO')",6.128601626962342
259,"('PFK', 'PGK', 'PYK')",6.220634501801065
260,"('PFK', 'PGM', 'ENO')",6.8462877013709615
261,"('PFK', 'PGM', 'PYK')",6.8462877013709615
262,"('PFK', 'ENO', 'PYK')",6.8462877013709615
263,"('FBA', 'TPI', 'GAPD')",0.0
264,"('FBA', 'TPI', 'PGK')",0.0
265,"('FBA', 'TPI', 'PGM')",6.844054154919354
266,"('FBA', 'TPI', 'ENO')",6.844054154919354
267,"('FBA', 'TPI', 'PYK')",7.846666138154768
268,"('FBA', 'GAPD', 'PGK')",6.220634501801056
269,"('FBA', 'GAPD', 'PGM')",6.128601626962347
270,"('FBA', 'GAPD', 'ENO')",6.128601626962347
271,"('FBA', 'GAPD', 'PYK')",6.220634501801056
272,"('FBA', 'PGK', 'PGM')",6.128601626962347
273,"('FBA', 'PGK', 'ENO')",6.128601626962347
274,"('FBA', 'PGK', 'PYK')",6.220634501801056
275,"('FBA', 'PGM', 'ENO')",6.846287701370968
276,"('FBA', 'PGM', 'PYK')",6.846287701370968
277,"('FBA', 'ENO', 'PYK')",6.846287701370968
278,"('TPI', 'GAPD', 'PGK')",0.0
279,"('TPI', 'GAPD', 'PGM')",0.0
280,"('TPI', 'GAPD', 'ENO')",0.0
281,"('TPI', 'GAPD', 'PYK')",0.0
282,"('TPI', 'PGK', 'PGM')",0.0
283,"('TPI', 'PGK', 'ENO')",0.0
284,"('TPI', 'PGK', 'PYK')",0.0
285,"('TPI', 'PGM', 'ENO')",6.8440541549193625
286,"('TPI', 'PGM', 'PYK')",6.8440541549193625
287,"('TPI', 'ENO', 'PYK')",6.8440541549193625
288,"('GAPD', 'PGK', 'PGM')",6.128601626962345
289,"('GAPD', 'PGK', 'ENO')",6.128601626962345
290,"('GAPD', 'PGK', 'PYK')",6.22063450180105
291,"('GAPD', 'PGM', 'ENO')",6.128601626962341
292,"('GAPD', 'PGM', 'PYK')",6.128601626962341
293,"('GAPD', 'ENO', 'PYK')",6.128601626962341
294,"('PGK', 'PGM', 'ENO')",6.128601626962341
295,"('PGK', 'PGM', 'PYK')",6.128601626962341
296,"('PGK', 'ENO', 'PYK')",6.128601626962341
297,"('PGM', 'ENO', 'PYK')",6.846287701370937
298,"('GLCabcpp', 'GLCptspp', 'HEX1', 'PGI')",8.419186303095207
299,"('GLCabcpp', 'GLCptspp', 'HEX1', 'PFK')",8.45170343363633
300,"('GLCabcpp', 'GLCptspp', 'HEX1', 'FBA')",8.45170343363633
301,"('GLCabcpp', 'GLCptspp', 'HEX1', 'TPI')",7.781409504321017
302,"('GLCabcpp', 'GLCptspp', 'HEX1', 'GAPD')",6.220634501801103
303,"('GLCabcpp', 'GLCptspp', 'HEX1', 'PGK')",6.220634501801104
304,"('GLCabcpp', 'GLCptspp', 'HEX1', 'PGM')",6.846287701370986
305,"('GLCabcpp', 'GLCptspp', 'HEX1', 'ENO')",6.846287701370986
306,"('GLCabcpp', 'GLCptspp', 'HEX1', 'PYK')",8.4517034336364
307,"('GLCabcpp', 'GLCptspp', 'PGI', 'PFK')",8.451703433636403
308,"('GLCabcpp', 'GLCptspp', 'PGI', 'FBA')",8.451703433636403
309,"('GLCabcpp', 'GLCptspp', 'PGI', 'TPI')",7.7814095043210125
310,"('GLCabcpp', 'GLCptspp', 'PGI', 'GAPD')",6.220634501801029
311,"('GLCabcpp', 'GLCptspp', 'PGI', 'PGK')",6.220634501801024
312,"('GLCabcpp', 'GLCptspp', 'PGI', 'PGM')",6.78608703637093
313,"('GLCabcpp', 'GLCptspp', 'PGI', 'ENO')",6.78608703637093
314,"('GLCabcpp', 'GLCptspp', 'PGI', 'PYK')",8.451703433636311
315,"('GLCabcpp', 'GLCptspp', 'PFK', 'FBA')",8.451703433636315
316,"('GLCabcpp', 'GLCptspp', 'PFK', 'TPI')",7.781409504321033
317,"('GLCabcpp', 'GLCptspp', 'PFK', 'GAPD')",6.220634501801136
318,"('GLCabcpp', 'GLCptspp', 'PFK', 'PGK')",6.220634501801136
319,"('GLCabcpp', 'GLCptspp', 'PFK', 'PGM')",6.846287701371024
320,"('GLCabcpp', 'GLCptspp', 'PFK', 'ENO')",6.846287701371024
321,"('GLCabcpp', 'GLCptspp', 'PFK', 'PYK')",8.451703433636434
322,"('GLCabcpp', 'GLCptspp', 'FBA', 'TPI')",7.781409504321047
323,"('GLCabcpp', 'GLCptspp', 'FBA', 'GAPD')",6.2206345018011655
324,"('GLCabcpp', 'GLCptspp', 'FBA', 'PGK')",6.2206345018011655
325,"('GLCabcpp', 'GLCptspp', 'FBA', 'PGM')",6.846287701370997
326,"('GLCabcpp', 'GLCptspp', 'FBA', 'ENO')",6.846287701370997
327,"('GLCabcpp', 'GLCptspp', 'FBA', 'PYK')",8.45170343363641
328,"('GLCabcpp', 'GLCptspp', 'TPI', 'GAPD')",0.0
329,"('GLCabcpp', 'GLCptspp', 'TPI', 'PGK')",0.0
330,"('GLCabcpp', 'GLCptspp', 'TPI', 'PGM')",6.844054154919366
331,"('GLCabcpp', 'GLCptspp', 'TPI', 'ENO')",6.844054154919366
332,"('GLCabcpp', 'GLCptspp', 'TPI', 'PYK')",7.781409504321001
333,"('GLCabcpp', 'GLCptspp', 'GAPD', 'PGK')",6.2206345018011
334,"('GLCabcpp', 'GLCptspp', 'GAPD', 'PGM')",6.128601626962384
335,"('GLCabcpp', 'GLCptspp', 'GAPD', 'ENO')",6.128601626962384
336,"('GLCabcpp', 'GLCptspp', 'GAPD', 'PYK')",6.220634501801094
337,"('GLCabcpp', 'GLCptspp', 'PGK', 'PGM')",6.12860162696238
338,"('GLCabcpp', 'GLCptspp', 'PGK', 'ENO')",6.12860162696238
339,"('GLCabcpp', 'GLCptspp', 'PGK', 'PYK')",6.220634501801098
340,"('GLCabcpp', 'GLCptspp', 'PGM', 'ENO')",6.846287701371002
341,"('GLCabcpp', 'GLCptspp', 'PGM', 'PYK')",6.846287701371002
342,"('GLCabcpp', 'GLCptspp', 'ENO', 'PYK')",6.846287701371002
343,"('GLCabcpp', 'HEX1', 'PGI', 'PFK')",8.471787543676527
344,"('GLCabcpp', 'HEX1', 'PGI', 'FBA')",8.471787543676527
345,"('GLCabcpp', 'HEX1', 'PGI', 'TPI')",7.6160520126613065
346,"('GLCabcpp', 'HEX1', 'PGI', 'GAPD')",5.815119802338735
347,"('GLCabcpp', 'HEX1', 'PGI', 'PGK')",5.815119802338735
348,"('GLCabcpp', 'HEX1', 'PGI', 'PGM')",6.305656005618295
349,"('GLCabcpp', 'HEX1', 'PGI', 'ENO')",6.305656005618295
350,"('GLCabcpp', 'HEX1', 'PGI', 'PYK')",8.471787543676477
351,"('GLCabcpp', 'HEX1', 'PFK', 'FBA')",8.581712320160143
352,"('GLCabcpp', 'HEX1', 'PFK', 'TPI')",7.8466661381548235
353,"('GLCabcpp', 'HEX1', 'PFK', 'GAPD')",6.220634501801039
354,"('GLCabcpp', 'HEX1', 'PFK', 'PGK')",6.220634501801042
355,"('GLCabcpp', 'HEX1', 'PFK', 'PGM')",6.846287701370988
356,"('GLCabcpp', 'HEX1', 'PFK', 'ENO')",6.846287701370988
357,"('GLCabcpp', 'HEX1', 'PFK', 'PYK')",8.58171232016024
358,"('GLCabcpp', 'HEX1', 'FBA', 'TPI')",7.84666613815473
359,"('GLCabcpp', 'HEX1', 'FBA', 'GAPD')",6.220634501801
360,"('GLCabcpp', 'HEX1', 'FBA', 'PGK')",6.220634501800996
361,"('GLCabcpp', 'HEX1', 'FBA', 'PGM')",6.846287701370934
362,"('GLCabcpp', 'HEX1', 'FBA', 'ENO')",6.846287701370934
363,"('GLCabcpp', 'HEX1', 'FBA', 'PYK')",8.581712320160147
364,"('GLCabcpp', 'HEX1', 'TPI', 'GAPD')",0.0
365,"('GLCabcpp', 'HEX1', 'TPI', 'PGK')",0.0
366,"('GLCabcpp', 'HEX1', 'TPI', 'PGM')",6.844054154919338
367,"('GLCabcpp', 'HEX1', 'TPI', 'ENO')",6.844054154919338
368,"('GLCabcpp', 'HEX1', 'TPI', 'PYK')",7.846666138154727
369,"('GLCabcpp', 'HEX1', 'GAPD', 'PGK')",6.22063450180112
370,"('GLCabcpp', 'HEX1', 'GAPD', 'PGM')",6.128601626962414
371,"('GLCabcpp', 'HEX1', 'GAPD', 'ENO')",6.128601626962414
372,"('GLCabcpp', 'HEX1', 'GAPD', 'PYK')",6.220634501801119
373,"('GLCabcpp', 'HEX1', 'PGK', 'PGM')",6.128601626962415
374,"('GLCabcpp', 'HEX1', 'PGK', 'ENO')",6.128601626962415
375,"('GLCabcpp', 'HEX1', 'PGK', 'PYK')",6.22063450180112
376,"('GLCabcpp', 'HEX1', 'PGM', 'ENO')",6.846287701371008
377,"('GLCabcpp', 'HEX1', 'PGM', 'PYK')",6.846287701371008
378,"('GLCabcpp', 'HEX1', 'ENO', 'PYK')",6.846287701371008
379,"('GLCabcpp', 'PGI', 'PFK', 'FBA')",8.471787543676516
380,"('GLCabcpp', 'PGI', 'PFK', 'TPI')",7.8466661381547524
381,"('GLCabcpp', 'PGI', 'PFK', 'GAPD')",6.220634501801071
382,"('GLCabcpp', 'PGI', 'PFK', 'PGK')",6.220634501801072
383,"('GLCabcpp', 'PGI', 'PFK', 'PGM')",6.786087036370966
384,"('GLCabcpp', 'PGI', 'PFK', 'ENO')",6.786087036370966
385,"('GLCabcpp', 'PGI', 'PFK', 'PYK')",8.471787543676447
386,"('GLCabcpp', 'PGI', 'FBA', 'TPI')",7.846666138154742
387,"('GLCabcpp', 'PGI', 'FBA', 'GAPD')",6.22063450180109
388,"('GLCabcpp', 'PGI', 'FBA', 'PGK')",6.22063450180109
389,"('GLCabcpp', 'PGI', 'FBA', 'PGM')",6.786087036370995
390,"('GLCabcpp', 'PGI', 'FBA', 'ENO')",6.786087036370995
391,"('GLCabcpp', 'PGI', 'FBA', 'PYK')",8.471787543676491
392,"('GLCabcpp', 'PGI', 'TPI', 'GAPD')",0.0
393,"('GLCabcpp', 'PGI', 'TPI', 'PGK')",0.0
394,"('GLCabcpp', 'PGI', 'TPI', 'PGM')",6.784411876532237
395,"('GLCabcpp', 'PGI', 'TPI', 'ENO')",6.784411876532237
396,"('GLCabcpp', 'PGI', 'TPI', 'PYK')",7.846666138154721
397,"('GLCabcpp', 'PGI', 'GAPD', 'PGK')",6.220634501801034
398,"('GLCabcpp', 'PGI', 'GAPD', 'PGM')",6.128601626962321
399,"('GLCabcpp', 'PGI', 'GAPD', 'ENO')",6.128601626962321
400,"('GLCabcpp', 'PGI', 'GAPD', 'PYK')",6.220634501801123
401,"('GLCabcpp', 'PGI', 'PGK', 'PGM')",6.128601626962417
402,"('GLCabcpp', 'PGI', 'PGK', 'ENO')",6.128601626962417
403,"('GLCabcpp', 'PGI', 'PGK', 'PYK')",6.220634501801123
404,"('GLCabcpp', 'PGI', 'PGM', 'ENO')",6.786087036371016
405,"('GLCabcpp', 'PGI', 'PGM', 'PYK')",6.786087036371016
406,"('GLCabcpp', 'PGI', 'ENO', 'PYK')",6.786087036371016
407,"('GLCabcpp', 'PFK', 'FBA', 'TPI')",7.8466661381548075
408,"('GLCabcpp', 'PFK', 'FBA', 'GAPD')",6.220634501801117
409,"('GLCabcpp', 'PFK', 'FBA', 'PGK')",6.220634501801117
410,"('GLCabcpp', 'PFK', 'FBA', 'PGM')",6.846287701371006
411,"('GLCabcpp', 'PFK', 'FBA', 'ENO')",6.846287701371006
412,"('GLCabcpp', 'PFK', 'FBA', 'PYK')",8.581712320160195
413,"('GLCabcpp', 'PFK', 'TPI', 'GAPD')",0.0
414,"('GLCabcpp', 'PFK', 'TPI', 'PGK')",0.0
415,"('GLCabcpp', 'PFK', 'TPI', 'PGM')",6.844054154919534
416,"('GLCabcpp', 'PFK', 'TPI', 'ENO')",6.844054154919534
417,"('GLCabcpp', 'PFK', 'TPI', 'PYK')",7.846666138154925
418,"('GLCabcpp', 'PFK', 'GAPD', 'PGK')",6.2206345018011655
419,"('GLCabcpp', 'PFK', 'GAPD', 'PGM')",6.128601626962456
420,"('GLCabcpp', 'PFK', 'GAPD', 'ENO')",6.128601626962456
421,"('GLCabcpp', 'PFK', 'GAPD', 'PYK')",6.2206345018011655
422,"('GLCabcpp', 'PFK', 'PGK', 'PGM')",6.128601626962457
423,"('GLCabcpp', 'PFK', 'PGK', 'ENO')",6.128601626962457
424,"('GLCabcpp', 'PFK', 'PGK', 'PYK')",6.220634501801168
425,"('GLCabcpp', 'PFK', 'PGM', 'ENO')",6.846287701371055
426,"('GLCabcpp', 'PFK', 'PGM', 'PYK')",6.846287701371055
427,"('GLCabcpp', 'PFK', 'ENO', 'PYK')",6.846287701371055
428,"('GLCabcpp', 'FBA', 'TPI', 'GAPD')",0.0
