,comb,obj,obj_rand
908,"('GLCabcpp', 'GLCptspp', 'GAPD', 'ENO', 'PYK')",6.128601626962347,6.260238645251264
909,"('GLCabcpp', 'GLCptspp', 'PGK', 'PGM', 'ENO')",6.128601626962348,6.818610530127162
910,"('GLCabcpp', 'GLCptspp', 'PGK', 'PGM', 'PYK')",6.128601626962348,5.8985899611989
911,"('GLCabcpp', 'GLCptspp', 'PGK', 'ENO', 'PYK')",6.128601626962348,6.445973450898518
912,"('GLCabcpp', 'GLCptspp', 'PGM', 'ENO', 'PYK')",6.846287701370958,5.737305629757093
913,"('GLCabcpp', 'HEX1', 'PGI', 'PFK', 'FBA')",8.47178754367649,8.826533620084245
914,"('GLCabcpp', 'HEX1', 'PGI', 'PFK', 'TPI')",7.6160520126613,6.4727586256745555
915,"('GLCabcpp', 'HEX1', 'PGI', 'PFK', 'GAPD')",5.815119802338725,5.508745828864089
916,"('GLCabcpp', 'HEX1', 'PGI', 'PFK', 'PGK')",5.815119802338725,4.859846867729501
917,"('GLCabcpp', 'HEX1', 'PGI', 'PFK', 'PGM')",6.305656005618312,5.720262621993794
918,"('GLCabcpp', 'HEX1', 'PGI', 'PFK', 'ENO')",6.305656005618312,5.727576759986025
919,"('GLCabcpp', 'HEX1', 'PGI', 'PFK', 'PYK')",8.471787543676438,9.671967019860126
920,"('GLCabcpp', 'HEX1', 'PGI', 'FBA', 'TPI')",7.616052012661254,8.385622377971146
921,"('GLCabcpp', 'HEX1', 'PGI', 'FBA', 'GAPD')",5.8151198023387405,5.654954132147931
922,"('GLCabcpp', 'HEX1', 'PGI', 'FBA', 'PGK')",5.8151198023387405,5.458521523705387
923,"('GLCabcpp', 'HEX1', 'PGI', 'FBA', 'PGM')",6.3056560056183,6.061986614257124
924,"('GLCabcpp', 'HEX1', 'PGI', 'FBA', 'ENO')",6.3056560056183,7.110190019899997
925,"('GLCabcpp', 'HEX1', 'PGI', 'FBA', 'PYK')",8.471787543676491,7.714867194114357
926,"('GLCabcpp', 'HEX1', 'PGI', 'TPI', 'GAPD')",0.0,0.4036990335904058
927,"('GLCabcpp', 'HEX1', 'PGI', 'TPI', 'PGK')",0.0,1.9016304709703251
928,"('GLCabcpp', 'HEX1', 'PGI', 'TPI', 'PGM')",6.3045392323924965,5.364567565378459
929,"('GLCabcpp', 'HEX1', 'PGI', 'TPI', 'ENO')",6.3045392323924965,5.529859267714262
930,"('GLCabcpp', 'HEX1', 'PGI', 'TPI', 'PYK')",7.616052012661349,7.379531473501152
931,"('GLCabcpp', 'HEX1', 'PGI', 'GAPD', 'PGK')",5.815119802338693,5.869072637513318
932,"('GLCabcpp', 'HEX1', 'PGI', 'GAPD', 'PGM')",5.723086927499981,6.483267699192552
933,"('GLCabcpp', 'HEX1', 'PGI', 'GAPD', 'ENO')",5.723086927499981,5.255751039306609
934,"('GLCabcpp', 'HEX1', 'PGI', 'GAPD', 'PYK')",5.8151198023386925,4.7253503759255535
935,"('GLCabcpp', 'HEX1', 'PGI', 'PGK', 'PGM')",5.723086927499982,5.766478642689839
936,"('GLCabcpp', 'HEX1', 'PGI', 'PGK', 'ENO')",5.723086927499982,5.096072807436964
937,"('GLCabcpp', 'HEX1', 'PGI', 'PGK', 'PYK')",5.815119802338693,6.282927068206373
938,"('GLCabcpp', 'HEX1', 'PGI', 'PGM', 'ENO')",6.305656005618262,7.395672286355932
939,"('GLCabcpp', 'HEX1', 'PGI', 'PGM', 'PYK')",6.305656005618262,5.661038178897637
940,"('GLCabcpp', 'HEX1', 'PGI', 'ENO', 'PYK')",6.305656005618262,6.8696308540937245
941,"('GLCabcpp', 'HEX1', 'PFK', 'FBA', 'TPI')",7.846666138154744,6.56552829456536
942,"('GLCabcpp', 'HEX1', 'PFK', 'FBA', 'GAPD')",6.2206345018010545,5.170989459336799
943,"('GLCabcpp', 'HEX1', 'PFK', 'FBA', 'PGK')",6.220634501801055,6.885753253037678
944,"('GLCabcpp', 'HEX1', 'PFK', 'FBA', 'PGM')",6.8462877013709384,8.21314152454236
945,"('GLCabcpp', 'HEX1', 'PFK', 'FBA', 'ENO')",6.8462877013709384,6.591958849704493
946,"('GLCabcpp', 'HEX1', 'PFK', 'FBA', 'PYK')",8.581712320160161,7.78733731338778
947,"('GLCabcpp', 'HEX1', 'PFK', 'TPI', 'GAPD')",0.0,0.413317318629548
948,"('GLCabcpp', 'HEX1', 'PFK', 'TPI', 'PGK')",0.0,1.5526329068597953
949,"('GLCabcpp', 'HEX1', 'PFK', 'TPI', 'PGM')",6.844054154919356,6.740221177579958
950,"('GLCabcpp', 'HEX1', 'PFK', 'TPI', 'ENO')",6.844054154919356,7.728402062979181
951,"('GLCabcpp', 'HEX1', 'PFK', 'TPI', 'PYK')",7.846666138154761,7.842764383816985
952,"('GLCabcpp', 'HEX1', 'PFK', 'GAPD', 'PGK')",6.220634501801098,5.696477001600002
953,"('GLCabcpp', 'HEX1', 'PFK', 'GAPD', 'PGM')",6.12860162696238,6.331315359484933
954,"('GLCabcpp', 'HEX1', 'PFK', 'GAPD', 'ENO')",6.12860162696238,6.223541690480791
955,"('GLCabcpp', 'HEX1', 'PFK', 'GAPD', 'PYK')",6.2206345018010945,5.904552846062567
956,"('GLCabcpp', 'HEX1', 'PFK', 'PGK', 'PGM')",6.128601626962385,5.9636630018551156
957,"('GLCabcpp', 'HEX1', 'PFK', 'PGK', 'ENO')",6.128601626962385,5.55848214126161
958,"('GLCabcpp', 'HEX1', 'PFK', 'PGK', 'PYK')",6.220634501801093,6.470363140692372
959,"('GLCabcpp', 'HEX1', 'PFK', 'PGM', 'ENO')",6.846287701370976,7.558641331508042
960,"('GLCabcpp', 'HEX1', 'PFK', 'PGM', 'PYK')",6.846287701370976,5.684747622398792
961,"('GLCabcpp', 'HEX1', 'PFK', 'ENO', 'PYK')",6.846287701370976,7.91972300817352
962,"('GLCabcpp', 'HEX1', 'FBA', 'TPI', 'GAPD')",0.0,0.5774373255784204
963,"('GLCabcpp', 'HEX1', 'FBA', 'TPI', 'PGK')",0.0,0.16157246374421863
964,"('GLCabcpp', 'HEX1', 'FBA', 'TPI', 'PGM')",6.844054154919346,5.824550688361826
965,"('GLCabcpp', 'HEX1', 'FBA', 'TPI', 'ENO')",6.844054154919346,6.964265977532548
966,"('GLCabcpp', 'HEX1', 'FBA', 'TPI', 'PYK')",7.846666138154757,7.031035258682145
967,"('GLCabcpp', 'HEX1', 'FBA', 'GAPD', 'PGK')",6.220634501801058,7.458037574654393
968,"('GLCabcpp', 'HEX1', 'FBA', 'GAPD', 'PGM')",6.128601626962343,5.700829240279544
969,"('GLCabcpp', 'HEX1', 'FBA', 'GAPD', 'ENO')",6.128601626962343,6.133225187867554
970,"('GLCabcpp', 'HEX1', 'FBA', 'GAPD', 'PYK')",6.220634501801058,6.136202090164774
971,"('GLCabcpp', 'HEX1', 'FBA', 'PGK', 'PGM')",6.128601626962343,5.3405566195397505
972,"('GLCabcpp', 'HEX1', 'FBA', 'PGK', 'ENO')",6.128601626962343,5.726419471785543
973,"('GLCabcpp', 'HEX1', 'FBA', 'PGK', 'PYK')",6.220634501801058,6.681547447019806
974,"('GLCabcpp', 'HEX1', 'FBA', 'PGM', 'ENO')",6.8462877013709456,6.860066048274012
975,"('GLCabcpp', 'HEX1', 'FBA', 'PGM', 'PYK')",6.8462877013709456,7.735496731612296
976,"('GLCabcpp', 'HEX1', 'FBA', 'ENO', 'PYK')",6.8462877013709456,7.985064131279721
977,"('GLCabcpp', 'HEX1', 'TPI', 'GAPD', 'PGK')",0.0,1.1980967912371376
978,"('GLCabcpp', 'HEX1', 'TPI', 'GAPD', 'PGM')",0.0,1.3818132256050144
979,"('GLCabcpp', 'HEX1', 'TPI', 'GAPD', 'ENO')",0.0,0.9754820506705488
980,"('GLCabcpp', 'HEX1', 'TPI', 'GAPD', 'PYK')",0.0,1.764868151569723
981,"('GLCabcpp', 'HEX1', 'TPI', 'PGK', 'PGM')",0.0,0.41221966558391454
982,"('GLCabcpp', 'HEX1', 'TPI', 'PGK', 'ENO')",0.0,1.5185206133967664
983,"('GLCabcpp', 'HEX1', 'TPI', 'PGK', 'PYK')",0.0,1.865006848291788
984,"('GLCabcpp', 'HEX1', 'TPI', 'PGM', 'ENO')",6.844054154919329,6.153538015932156
985,"('GLCabcpp', 'HEX1', 'TPI', 'PGM', 'PYK')",6.844054154919329,7.275286684288414
986,"('GLCabcpp', 'HEX1', 'TPI', 'ENO', 'PYK')",6.844054154919329,8.043100000375201
987,"('GLCabcpp', 'HEX1', 'GAPD', 'PGK', 'PGM')",6.128601626962286,5.442244364086632
988,"('GLCabcpp', 'HEX1', 'GAPD', 'PGK', 'ENO')",6.128601626962286,6.668288259679715
989,"('GLCabcpp', 'HEX1', 'GAPD', 'PGK', 'PYK')",6.2206345018009905,6.681282859760696
990,"('GLCabcpp', 'HEX1', 'GAPD', 'PGM', 'ENO')",6.128601626962283,6.28726702458245
991,"('GLCabcpp', 'HEX1', 'GAPD', 'PGM', 'PYK')",6.128601626962283,6.169904977075343
992,"('GLCabcpp', 'HEX1', 'GAPD', 'ENO', 'PYK')",6.128601626962283,7.254307489813174
993,"('GLCabcpp', 'HEX1', 'PGK', 'PGM', 'ENO')",6.128601626962283,5.5655808295982725
994,"('GLCabcpp', 'HEX1', 'PGK', 'PGM', 'PYK')",6.128601626962283,6.402416469279581
995,"('GLCabcpp', 'HEX1', 'PGK', 'ENO', 'PYK')",6.128601626962283,5.345762914207878
996,"('GLCabcpp', 'HEX1', 'PGM', 'ENO', 'PYK')",6.8462877013709065,7.92790224013097
997,"('GLCabcpp', 'PGI', 'PFK', 'FBA', 'TPI')",7.846666138154729,8.861269154199576
998,"('GLCabcpp', 'PGI', 'PFK', 'FBA', 'GAPD')",6.220634501800989,5.209833379243656
999,"('GLCabcpp', 'PGI', 'PFK', 'FBA', 'PGK')",6.220634501800989,6.115834995749866
1000,"('GLCabcpp', 'PGI', 'PFK', 'FBA', 'PGM')",6.786087036370995,8.037157509553113
1001,"('GLCabcpp', 'PGI', 'PFK', 'FBA', 'ENO')",6.786087036370995,6.554018392734193
1002,"('GLCabcpp', 'PGI', 'PFK', 'FBA', 'PYK')",8.471787543676477,8.240337626914716
1003,"('GLCabcpp', 'PGI', 'PFK', 'TPI', 'GAPD')",0.0,0.6179092680715257
1004,"('GLCabcpp', 'PGI', 'PFK', 'TPI', 'PGK')",0.0,1.0623979293137962
1005,"('GLCabcpp', 'PGI', 'PFK', 'TPI', 'PGM')",6.784411876532268,6.476808769568125
1006,"('GLCabcpp', 'PGI', 'PFK', 'TPI', 'ENO')",6.784411876532268,7.5889745328015294
1007,"('GLCabcpp', 'PGI', 'PFK', 'TPI', 'PYK')",7.8466661381547755,8.914170752488626
1008,"('GLCabcpp', 'PGI', 'PFK', 'GAPD', 'PGK')",6.220634501801089,6.374480119576615
1009,"('GLCabcpp', 'PGI', 'PFK', 'GAPD', 'PGM')",6.128601626962375,7.25062500124918
1010,"('GLCabcpp', 'PGI', 'PFK', 'GAPD', 'ENO')",6.128601626962375,5.851362875292137
1011,"('GLCabcpp', 'PGI', 'PFK', 'GAPD', 'PYK')",6.2206345018010785,6.626341960779772
1012,"('GLCabcpp', 'PGI', 'PFK', 'PGK', 'PGM')",6.12860162696237,5.559238835172582
1013,"('GLCabcpp', 'PGI', 'PFK', 'PGK', 'ENO')",6.12860162696237,6.322380679857912
1014,"('GLCabcpp', 'PGI', 'PFK', 'PGK', 'PYK')",6.220634501801087,7.097300994154207
1015,"('GLCabcpp', 'PGI', 'PFK', 'PGM', 'ENO')",6.786087036370979,7.854799706905253
1016,"('GLCabcpp', 'PGI', 'PFK', 'PGM', 'PYK')",6.786087036370979,5.990227626982854
1017,"('GLCabcpp', 'PGI', 'PFK', 'ENO', 'PYK')",6.786087036370979,6.368590325323945
1018,"('GLCabcpp', 'PGI', 'FBA', 'TPI', 'GAPD')",0.0,0.9248613211358492
1019,"('GLCabcpp', 'PGI', 'FBA', 'TPI', 'PGK')",0.0,0.6668497135070379
1020,"('GLCabcpp', 'PGI', 'FBA', 'TPI', 'PGM')",6.784411876532251,7.983746077970342
1021,"('GLCabcpp', 'PGI', 'FBA', 'TPI', 'ENO')",6.784411876532251,7.235376377677418
1022,"('GLCabcpp', 'PGI', 'FBA', 'TPI', 'PYK')",7.84666613815475,7.402078900651718
1023,"('GLCabcpp', 'PGI', 'FBA', 'GAPD', 'PGK')",6.220634501801074,6.574515056923982
1024,"('GLCabcpp', 'PGI', 'FBA', 'GAPD', 'PGM')",6.1286016269623635,5.447353492363557
1025,"('GLCabcpp', 'PGI', 'FBA', 'GAPD', 'ENO')",6.1286016269623635,6.098734085650634
1026,"('GLCabcpp', 'PGI', 'FBA', 'GAPD', 'PYK')",6.220634501801074,5.862871738870678
1027,"('GLCabcpp', 'PGI', 'FBA', 'PGK', 'PGM')",6.128601626962365,5.237027758916039
1028,"('GLCabcpp', 'PGI', 'FBA', 'PGK', 'ENO')",6.128601626962365,6.4760357188285695
1029,"('GLCabcpp', 'PGI', 'FBA', 'PGK', 'PYK')",6.220634501801074,5.527041635019213
1030,"('GLCabcpp', 'PGI', 'FBA', 'PGM', 'ENO')",6.786087036370962,5.547104830443547
1031,"('GLCabcpp', 'PGI', 'FBA', 'PGM', 'PYK')",6.786087036370962,6.037914432649356
1032,"('GLCabcpp', 'PGI', 'FBA', 'ENO', 'PYK')",6.786087036370962,5.981570830779703
1033,"('GLCabcpp', 'PGI', 'TPI', 'GAPD', 'PGK')",0.0,0.7371502938278085
1034,"('GLCabcpp', 'PGI', 'TPI', 'GAPD', 'PGM')",0.0,1.5391048777839575
1035,"('GLCabcpp', 'PGI', 'TPI', 'GAPD', 'ENO')",0.0,1.700408585332506
1036,"('GLCabcpp', 'PGI', 'TPI', 'GAPD', 'PYK')",0.0,0.012997952641369492
1037,"('GLCabcpp', 'PGI', 'TPI', 'PGK', 'PGM')",0.0,1.3494980187951484
1038,"('GLCabcpp', 'PGI', 'TPI', 'PGK', 'ENO')",0.0,0.19855750969499986
1039,"('GLCabcpp', 'PGI', 'TPI', 'PGK', 'PYK')",0.0,0.7066229272700157
1040,"('GLCabcpp', 'PGI', 'TPI', 'PGM', 'ENO')",6.78441187653224,6.859750122969495
1041,"('GLCabcpp', 'PGI', 'TPI', 'PGM', 'PYK')",6.78441187653224,7.853458735893062
1042,"('GLCabcpp', 'PGI', 'TPI', 'ENO', 'PYK')",6.78441187653224,5.9360152777326585
1043,"('GLCabcpp', 'PGI', 'GAPD', 'PGK', 'PGM')",6.1286016269623795,6.896123940390404
1044,"('GLCabcpp', 'PGI', 'GAPD', 'PGK', 'ENO')",6.1286016269623795,6.265768317142467
1045,"('GLCabcpp', 'PGI', 'GAPD', 'PGK', 'PYK')",6.220634501801089,6.647387917636782
1046,"('GLCabcpp', 'PGI', 'GAPD', 'PGM', 'ENO')",6.12860162696238,6.350225557601207
1047,"('GLCabcpp', 'PGI', 'GAPD', 'PGM', 'PYK')",6.12860162696238,6.757279810152078
1048,"('GLCabcpp', 'PGI', 'GAPD', 'ENO', 'PYK')",6.12860162696238,5.324750205940183
1049,"('GLCabcpp', 'PGI', 'PGK', 'PGM', 'ENO')",6.1286016269623795,6.471433687395128
1050,"('GLCabcpp', 'PGI', 'PGK', 'PGM', 'PYK')",6.1286016269623795,4.968757948882841
1051,"('GLCabcpp', 'PGI', 'PGK', 'ENO', 'PYK')",6.1286016269623795,5.28287640876594
1052,"('GLCabcpp', 'PGI', 'PGM', 'ENO', 'PYK')",6.786087036370977,5.450459629247148
1053,"('GLCabcpp', 'PFK', 'FBA', 'TPI', 'GAPD')",0.0,0.17437971469922187
1054,"('GLCabcpp', 'PFK', 'FBA', 'TPI', 'PGK')",0.0,1.7525721261989156
1055,"('GLCabcpp', 'PFK', 'FBA', 'TPI', 'PGM')",6.844054154919354,6.773805435879263
1056,"('GLCabcpp', 'PFK', 'FBA', 'TPI', 'ENO')",6.844054154919354,7.8206033745993295
1057,"('GLCabcpp', 'PFK', 'FBA', 'TPI', 'PYK')",7.846666138154754,8.788468104059621
1058,"('GLCabcpp', 'PFK', 'FBA', 'GAPD', 'PGK')",6.220634501801096,6.397423215654354
1059,"('GLCabcpp', 'PFK', 'FBA', 'GAPD', 'PGM')",6.128601626962388,5.054996234513238
1060,"('GLCabcpp', 'PFK', 'FBA', 'GAPD', 'ENO')",6.128601626962388,5.880749518572583
1061,"('GLCabcpp', 'PFK', 'FBA', 'GAPD', 'PYK')",6.220634501801096,6.078816312887188
1062,"('GLCabcpp', 'PFK', 'FBA', 'PGK', 'PGM')",6.128601626962343,4.988444865553377
1063,"('GLCabcpp', 'PFK', 'FBA', 'PGK', 'ENO')",6.128601626962343,7.131130009654918
1064,"('GLCabcpp', 'PFK', 'FBA', 'PGK', 'PYK')",6.220634501801051,5.870766905953886
1065,"('GLCabcpp', 'PFK', 'FBA', 'PGM', 'ENO')",6.8462877013709615,8.063733772696756
1066,"('GLCabcpp', 'PFK', 'FBA', 'PGM', 'PYK')",6.8462877013709615,7.094361217778519
1067,"('GLCabcpp', 'PFK', 'FBA', 'ENO', 'PYK')",6.8462877013709615,5.63841418128679
1068,"('GLCabcpp', 'PFK', 'TPI', 'GAPD', 'PGK')",0.0,0.3784759911102127
1069,"('GLCabcpp', 'PFK', 'TPI', 'GAPD', 'PGM')",0.0,1.6232778643602916
1070,"('GLCabcpp', 'PFK', 'TPI', 'GAPD', 'ENO')",0.0,1.9613062091438729
1071,"('GLCabcpp', 'PFK', 'TPI', 'GAPD', 'PYK')",0.0,0.9204580740457717
1072,"('GLCabcpp', 'PFK', 'TPI', 'PGK', 'PGM')",0.0,1.0546157072775948
1073,"('GLCabcpp', 'PFK', 'TPI', 'PGK', 'ENO')",0.0,1.443017162371874
1074,"('GLCabcpp', 'PFK', 'TPI', 'PGK', 'PYK')",0.0,1.5409763634405413
1075,"('GLCabcpp', 'PFK', 'TPI', 'PGM', 'ENO')",6.8440541549193314,6.512292111345757
1076,"('GLCabcpp', 'PFK', 'TPI', 'PGM', 'PYK')",6.8440541549193314,8.035822037437578
1077,"('GLCabcpp', 'PFK', 'TPI', 'ENO', 'PYK')",6.8440541549193314,5.617124713268577
1078,"('GLCabcpp', 'PFK', 'GAPD', 'PGK', 'PGM')",6.128601626962375,7.117300367527013
1079,"('GLCabcpp', 'PFK', 'GAPD', 'PGK', 'ENO')",6.128601626962375,6.57516015447417
1080,"('GLCabcpp', 'PFK', 'GAPD', 'PGK', 'PYK')",6.220634501801078,6.0970214840529335
1081,"('GLCabcpp', 'PFK', 'GAPD', 'PGM', 'ENO')",6.128601626962379,5.428995866827897
1082,"('GLCabcpp', 'PFK', 'GAPD', 'PGM', 'PYK')",6.128601626962379,6.61817138843988
1083,"('GLCabcpp', 'PFK', 'GAPD', 'ENO', 'PYK')",6.128601626962379,7.068762710521508
1084,"('GLCabcpp', 'PFK', 'PGK', 'PGM', 'ENO')",6.128601626962373,6.017328435420308
1085,"('GLCabcpp', 'PFK', 'PGK', 'PGM', 'PYK')",6.128601626962373,6.969659916371321
1086,"('GLCabcpp', 'PFK', 'PGK', 'ENO', 'PYK')",6.128601626962373,6.955503666780046
1087,"('GLCabcpp', 'PFK', 'PGM', 'ENO', 'PYK')",6.846287701370978,6.9801198073114366
1088,"('GLCabcpp', 'FBA', 'TPI', 'GAPD', 'PGK')",0.0,0.10248730402861272
1089,"('GLCabcpp', 'FBA', 'TPI', 'GAPD', 'PGM')",0.0,1.0519908307587018
1090,"('GLCabcpp', 'FBA', 'TPI', 'GAPD', 'ENO')",0.0,1.5366426211984314
1091,"('GLCabcpp', 'FBA', 'TPI', 'GAPD', 'PYK')",0.0,1.9604752750176875
1092,"('GLCabcpp', 'FBA', 'TPI', 'PGK', 'PGM')",0.0,1.083970583388407
1093,"('GLCabcpp', 'FBA', 'TPI', 'PGK', 'ENO')",0.0,0.599369186874275
1094,"('GLCabcpp', 'FBA', 'TPI', 'PGK', 'PYK')",0.0,0.7214904663751365
1095,"('GLCabcpp', 'FBA', 'TPI', 'PGM', 'ENO')",6.8440541549193545,6.930778238533042
1096,"('GLCabcpp', 'FBA', 'TPI', 'PGM', 'PYK')",6.8440541549193545,5.6644470892809125
1097,"('GLCabcpp', 'FBA', 'TPI', 'ENO', 'PYK')",6.8440541549193545,5.8188284028802375
1098,"('GLCabcpp', 'FBA', 'GAPD', 'PGK', 'PGM')",6.128601626962363,5.810880198007738
1099,"('GLCabcpp', 'FBA', 'GAPD', 'PGK', 'ENO')",6.128601626962363,5.400425593877416
1100,"('GLCabcpp', 'FBA', 'GAPD', 'PGK', 'PYK')",6.220634501801073,6.5205452708785625
1101,"('GLCabcpp', 'FBA', 'GAPD', 'PGM', 'ENO')",6.128601626962359,6.414956905302711
1102,"('GLCabcpp', 'FBA', 'GAPD', 'PGM', 'PYK')",6.128601626962359,5.17358195403321
1103,"('GLCabcpp', 'FBA', 'GAPD', 'ENO', 'PYK')",6.128601626962359,5.224910488907286
1104,"('GLCabcpp', 'FBA', 'PGK', 'PGM', 'ENO')",6.128601626962363,5.834285596576104
1105,"('GLCabcpp', 'FBA', 'PGK', 'PGM', 'PYK')",6.128601626962363,5.304254587390632
1106,"('GLCabcpp', 'FBA', 'PGK', 'ENO', 'PYK')",6.128601626962363,4.908038150794255
1107,"('GLCabcpp', 'FBA', 'PGM', 'ENO', 'PYK')",6.8462877013709615,7.6483123668674375
1108,"('GLCabcpp', 'TPI', 'GAPD', 'PGK', 'PGM')",0.0,0.14709923158265092
1109,"('GLCabcpp', 'TPI', 'GAPD', 'PGK', 'ENO')",0.0,0.4498422056380851
1110,"('GLCabcpp', 'TPI', 'GAPD', 'PGK', 'PYK')",0.0,1.7971240544058853
1111,"('GLCabcpp', 'TPI', 'GAPD', 'PGM', 'ENO')",0.0,0.863992558441224
1112,"('GLCabcpp', 'TPI', 'GAPD', 'PGM', 'PYK')",0.0,1.3670641487742723
1113,"('GLCabcpp', 'TPI', 'GAPD', 'ENO', 'PYK')",0.0,0.6142780187955217
1114,"('GLCabcpp', 'TPI', 'PGK', 'PGM', 'ENO')",0.0,0.3114999969728165
1115,"('GLCabcpp', 'TPI', 'PGK', 'PGM', 'PYK')",0.0,1.16256591057792
1116,"('GLCabcpp', 'TPI', 'PGK', 'ENO', 'PYK')",0.0,1.7166122087783382
1117,"('GLCabcpp', 'TPI', 'PGM', 'ENO', 'PYK')",6.84405415491935,7.874435238105822
1118,"('GLCabcpp', 'GAPD', 'PGK', 'PGM', 'ENO')",6.128601626962428,6.483212148690771
1119,"('GLCabcpp', 'GAPD', 'PGK', 'PGM', 'PYK')",6.128601626962428,5.866216816341752
1120,"('GLCabcpp', 'GAPD', 'PGK', 'ENO', 'PYK')",6.128601626962428,6.7300639856159075
1121,"('GLCabcpp', 'GAPD', 'PGM', 'ENO', 'PYK')",6.128601626962428,5.595198547389551
1122,"('GLCabcpp', 'PGK', 'PGM', 'ENO', 'PYK')",6.128601626962428,5.559139562538498
1123,"('GLCptspp', 'HEX1', 'PGI', 'PFK', 'FBA')",8.419186303095323,8.46432191567621
1124,"('GLCptspp', 'HEX1', 'PGI', 'PFK', 'TPI')",7.373888955574601,8.028757766423375
1125,"('GLCptspp', 'HEX1', 'PGI', 'PFK', 'GAPD')",5.7184260000805365,6.85712532716316
1126,"('GLCptspp', 'HEX1', 'PGI', 'PFK', 'PGK')",5.7184260000805365,4.7230184701152265
1127,"('GLCptspp', 'HEX1', 'PGI', 'PFK', 'PGM')",6.151245557016037,5.836666168481945
1128,"('GLCptspp', 'HEX1', 'PGI', 'PFK', 'ENO')",6.151245557016037,6.1955337962928185
1129,"('GLCptspp', 'HEX1', 'PGI', 'PFK', 'PYK')",8.419186303095183,10.047953611608069
1130,"('GLCptspp', 'HEX1', 'PGI', 'FBA', 'TPI')",7.37388895557462,8.341867140449786
1131,"('GLCptspp', 'HEX1', 'PGI', 'FBA', 'GAPD')",5.718426000080642,5.257899779495323
1132,"('GLCptspp', 'HEX1', 'PGI', 'FBA', 'PGK')",5.718426000080642,4.725327837251554
1133,"('GLCptspp', 'HEX1', 'PGI', 'FBA', 'PGM')",6.1512455570161,6.701476542658282
1134,"('GLCptspp', 'HEX1', 'PGI', 'FBA', 'ENO')",6.1512455570161,5.419241598666176
1135,"('GLCptspp', 'HEX1', 'PGI', 'FBA', 'PYK')",8.419186303095204,9.436431220271045
1136,"('GLCptspp', 'HEX1', 'PGI', 'TPI', 'GAPD')",0.0,1.0368584244768912
1137,"('GLCptspp', 'HEX1', 'PGI', 'TPI', 'PGK')",0.0,1.9290142090800382
1138,"('GLCptspp', 'HEX1', 'PGI', 'TPI', 'PGM')",6.151245557016124,5.4870442109165065
1139,"('GLCptspp', 'HEX1', 'PGI', 'TPI', 'ENO')",6.151245557016124,5.818900480979437
1140,"('GLCptspp', 'HEX1', 'PGI', 'TPI', 'PYK')",7.3738889555746985,7.985192295743949
1141,"('GLCptspp', 'HEX1', 'PGI', 'GAPD', 'PGK')",5.718426000080685,6.816483377137496
1142,"('GLCptspp', 'HEX1', 'PGI', 'GAPD', 'PGM')",5.626393125241979,4.903582627203609
1143,"('GLCptspp', 'HEX1', 'PGI', 'GAPD', 'ENO')",5.626393125241979,5.843482844181773
1144,"('GLCptspp', 'HEX1', 'PGI', 'GAPD', 'PYK')",5.718426000080688,4.896676521972124
1145,"('GLCptspp', 'HEX1', 'PGI', 'PGK', 'PGM')",5.626393125241977,4.810878464070541
1146,"('GLCptspp', 'HEX1', 'PGI', 'PGK', 'ENO')",5.626393125241977,5.80515073859406
1147,"('GLCptspp', 'HEX1', 'PGI', 'PGK', 'PYK')",5.718426000080685,5.904024915517159
1148,"('GLCptspp', 'HEX1', 'PGI', 'PGM', 'ENO')",6.151245557016193,6.404875947205601
1149,"('GLCptspp', 'HEX1', 'PGI', 'PGM', 'PYK')",6.151245557016193,6.449573107714337
1150,"('GLCptspp', 'HEX1', 'PGI', 'ENO', 'PYK')",6.151245557016193,6.668372836521755
1151,"('GLCptspp', 'HEX1', 'PFK', 'FBA', 'TPI')",7.781409504321064,8.08234232793755
1152,"('GLCptspp', 'HEX1', 'PFK', 'FBA', 'GAPD')",6.22063450180108,5.817568340243922
1153,"('GLCptspp', 'HEX1', 'PFK', 'FBA', 'PGK')",6.22063450180108,6.781483947390878
1154,"('GLCptspp', 'HEX1', 'PFK', 'FBA', 'PGM')",6.846287701370971,7.404813121157329
1155,"('GLCptspp', 'HEX1', 'PFK', 'FBA', 'ENO')",6.846287701370971,5.6531155904585715
1156,"('GLCptspp', 'HEX1', 'PFK', 'FBA', 'PYK')",8.451703433636373,7.214578897486018
1157,"('GLCptspp', 'HEX1', 'PFK', 'TPI', 'GAPD')",0.0,0.04650827142562064
1158,"('GLCptspp', 'HEX1', 'PFK', 'TPI', 'PGK')",0.0,1.1325457670458088
1159,"('GLCptspp', 'HEX1', 'PFK', 'TPI', 'PGM')",6.844054154919346,7.462760356186299
1160,"('GLCptspp', 'HEX1', 'PFK', 'TPI', 'ENO')",6.844054154919345,6.835041887826645
1161,"('GLCptspp', 'HEX1', 'PFK', 'TPI', 'PYK')",7.781409504320991,8.246351415746147
1162,"('GLCptspp', 'HEX1', 'PFK', 'GAPD', 'PGK')",6.220634501801054,7.35581516906567
1163,"('GLCptspp', 'HEX1', 'PFK', 'GAPD', 'PGM')",6.128601626962342,5.758619249063691
1164,"('GLCptspp', 'HEX1', 'PFK', 'GAPD', 'ENO')",6.128601626962342,7.030459651924447
1165,"('GLCptspp', 'HEX1', 'PFK', 'GAPD', 'PYK')",6.220634501801054,7.222718341326611
1166,"('GLCptspp', 'HEX1', 'PFK', 'PGK', 'PGM')",6.128601626962342,5.9015362486310625
